Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式10の解に対するt_U,式1の最適値,式10の最適値,式10の最適値とt_Lの積,式10の最適値とt_Uの積,式2の最適値,式20の最適値,式20のt,,,,,式(1)の最適値が式(10)の最適値のt_L倍より小さい,式(1)の最適値が式(10)の最適値のt_L倍より大きい
259,3,0.91875,1,1,0.4125,0.421052632,0.421052632,0.421052632,0.02499974,0.111842006,1,,,,,259,FALSE
261,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,261
261,2,0.904411765,0.95,1.055555556,0.426470588,0.456140351,0.433333333,0.481481481,,,,,,,,261,FALSE
261,3,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,0.027149127,0.064102433,0.993630587,,,,,FALSE,261
263,1,1,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,263
263,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,263
263,3,0.933766234,1,1,0.366233766,0.371257485,0.371257485,0.371257485,0.125541014,0.142298599,0.995224168,,,,,263,FALSE
264,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,264
264,2,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,264
264,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.033333277,0.072222067,1,,,,,FALSE,264
265,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,265
265,2,0.970338983,1,1,0.36440678,0.36440678,0.36440678,0.36440678,,,,,,,,FALSE,265
265,3,0.926190476,0.973809524,1.027638191,0.385714286,0.39608802,0.385714286,0.407035176,0.131355859,0.144067752,0.976551731,,,,,FALSE,265
266,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,266
266,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,266
266,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.01754381,0.021198735,0.998175875,,,,,FALSE,266
268,1,0.927083333,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,,,,,,,,FALSE,268
268,2,0.972222222,1,1,0.277777778,0.285714286,0.285714286,0.285714286,,,,,,,,268,FALSE
268,3,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,0,0.031578701,1,,,,,FALSE,268
271,1,0.953846154,1,1,0.323076923,0.323076923,0.323076923,0.323076923,,,,,,,,FALSE,271
271,2,0.94047619,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,271
271,3,0.916666667,0.916666667,1.1,0.366666667,0.4,0.366666667,0.44,0.065933954,0.065933922,1,,,,,FALSE,271
272,1,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,272
272,2,0.95,1,1,0.233333333,0.242424242,0.242424242,0.242424242,,,,,,,,272,FALSE
272,3,0.916666667,1,1,0.366666667,0.373333333,0.373333333,0.373333333,0.09999983,0.113939244,1,,,,,272,FALSE
277,1,0.952380952,0.979166667,1.02173913,0.285714286,0.29787234,0.291666667,0.304347826,,,,,,,,277,FALSE
277,2,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,277
277,3,0.953846154,1,1,0.323076923,0.323076923,0.323076923,0.323076923,0.065933094,0.217390493,1,,,,,FALSE,277
279,1,0.941558442,1,1,0.350649351,0.352941176,0.352941176,0.352941176,,,,,,,,279,FALSE
279,2,0.941558442,1,1,0.350649351,0.352941176,0.352941176,0.352941176,,,,,,,,279,FALSE
279,3,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,0.025271425,0.057233502,1,,,,,FALSE,279
280,1,0.941176471,1,1,0.352941176,0.363636364,0.363636364,0.363636364,,,,,,,,280,FALSE
280,2,0.888888889,1,1,0.444444444,0.458333333,0.458333333,0.458333333,,,,,,,,280,FALSE
280,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.137254854,0.157196858,0.997167168,,,,,FALSE,280
286,1,0.941666667,0.990740741,1.009433962,0.35,0.355140187,0.351851852,0.358490566,,,,,,,,286,FALSE
286,2,0.975,1,1,0.25,0.254545455,0.254545455,0.254545455,,,,,,,,286,FALSE
286,3,0.931818182,1,1,0.318181818,0.333333333,0.333333333,0.333333333,0.072727147,0.130302764,0.998487079,,,,,286,FALSE
287,1,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,287
287,2,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,287
287,3,1,1,1,0.285714286,0.285714286,0.285714286,0.285714286,0.119047504,0.119047496,0.988235312,,,,,FALSE,287
290,1,0.946969697,0.991666667,1.008474576,0.348484848,0.352941176,0.35,0.355932203,,,,,,,,290,FALSE
290,2,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,290
290,3,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,0.009090539,0.099999847,1,,,,,FALSE,290
291,1,0.941176471,0.986111111,1.014285714,0.352941176,0.366197183,0.361111111,0.371428571,,,,,,,,291,FALSE
291,2,0.981481481,1,1,0.296296296,0.296296296,0.296296296,0.296296296,,,,,,,,FALSE,291
291,3,0.982142857,1,1,0.321428571,0.321428571,0.321428571,0.321428571,0.101617991,0.119047176,0.988235384,,,,,FALSE,291
294,1,0.961538462,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,294
294,2,0.984126984,1,1,0.253968254,0.253968254,0.253968254,0.253968254,,,,,,,,FALSE,294
294,3,0.964285714,0.986111111,1.014285714,0.357142857,0.366197183,0.361111111,0.371428571,0.065933963,0.142857015,1,,,,,294,FALSE
295,1,0.904411765,0.95,1.055555556,0.426470588,0.456140351,0.433333333,0.481481481,,,,,,,,295,FALSE
295,2,1,1,1,0.274509804,0.274509804,0.274509804,0.274509804,,,,,,,,FALSE,295
295,3,0.930555556,0.986111111,1.014285714,0.361111111,0.366197183,0.361111111,0.371428571,0.117646889,0.196078288,1,,,,,FALSE,295
296,1,0.972222222,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,296
296,2,0.966666667,1,1,0.266666667,0.266666667,0.266666667,0.266666667,,,,,,,,FALSE,296
296,3,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,0.095238047,0.129364976,0.997229916,,,,,FALSE,296
297,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,297
297,2,0.98,1,1,0.28,0.285714286,0.285714286,0.285714286,,,,,,,,297,FALSE
297,3,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,0.067368031,0.071023181,0.998175835,,,,,FALSE,297
298,1,1,1,1,0.263157895,0.263157895,0.263157895,0.263157895,,,,,,,,FALSE,298
298,2,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,298
298,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.026315723,0.061403401,0.995633199,,,,,FALSE,298
302,1,0.945054945,1,1,0.373626374,0.37596302,0.37596302,0.37596302,,,,,,,,302,FALSE
302,2,0.952380952,0.979166667,1.02173913,0.285714286,0.29787234,0.291666667,0.304347826,,,,,,,,302,FALSE
302,3,0.982142857,1,1,0.321428571,0.321428571,0.321428571,0.321428571,0.087911873,0.141324729,0.99555528,,,,,FALSE,302
303,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,303
303,2,0.904929577,1,1,0.387323944,0.4,0.4,0.4,,,,,,,,303,FALSE
303,3,0.976190476,1,1,0.285714286,0.285714286,0.285714286,0.285714286,0.038452728,0.19999984,1,,,,,FALSE,303
304,1,0.955357143,1,1,0.375,0.375,0.375,0.375,,,,,,,,FALSE,304
304,2,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,304
304,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.071428276,0.071428276,0.988235372,,,,,FALSE,304
308,1,0.951388889,0.993055556,1.007042254,0.347222222,0.34965035,0.347222222,0.352112676,,,,,,,,FALSE,308
308,2,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,,,,,,,,FALSE,308
308,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.009008959,0.022522299,0.9977528,,,,,FALSE,308
309,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,309
309,2,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,309
309,3,0.962962963,0.996031746,1.004,0.340740741,0.342629482,0.341269841,0.344,0.033333181,0.099999849,1,,,,,309,FALSE
310,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,310
310,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,310
310,3,0.952380952,1,1,0.285714286,0.298507463,0.298507463,0.298507463,0.07692284,0.128094807,1.005524845,,,,,310,FALSE
311,1,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,311
311,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,311
311,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.069596938,0.115079228,1,,,,,FALSE,311
313,1,0.925,1,1,0.35,0.363636364,0.363636364,0.363636364,,,,,,,,313,FALSE
313,2,0.922222222,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,313
313,3,0.958333333,1,1,0.316666667,0.316666667,0.316666667,0.316666667,0.073076833,0.11666656,1,,,,,FALSE,313
316,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,316
316,2,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,316
316,3,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.071428426,0.155555388,1,,,,,FALSE,316
319,1,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,,,,,,,,FALSE,319
319,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,319
319,3,0.9609375,1,1,0.359375,0.361581921,0.361581921,0.361581921,0.153112492,0.171650881,0.99631622,,,,,319,FALSE
320,1,1,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,320
320,2,0.944444444,0.944444444,1.0625,0.333333333,0.352941176,0.333333333,0.375,,,,,,,,FALSE,320
320,3,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.111110922,0.166666539,1,,,,,FALSE,320
321,1,0.958333333,0.988095238,1.012195122,0.305555556,0.313253012,0.30952381,0.317073171,,,,,,,,321,FALSE
321,2,0.945945946,0.985294118,1.015151515,0.378378378,0.388059701,0.382352941,0.393939394,,,,,,,,321,FALSE
321,3,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,0.126125864,0.170253179,1.004563968,,,,,FALSE,321
322,1,0.9609375,1,1,0.359375,0.361581921,0.361581921,0.361581921,,,,,,,,322,FALSE
322,2,0.94047619,0.96875,1.033333333,0.30952381,0.322580645,0.3125,0.333333333,,,,,,,,322,FALSE
322,3,0.972222222,1,1,0.388888889,0.392156863,0.392156863,0.392156863,0.123511683,0.221667992,0.978886787,,,,,322,FALSE
323,1,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,323
323,2,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,323
323,3,0.935897436,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.051281978,0.186004103,0.997601902,,,,,FALSE,323
324,1,0.953703704,1,1,0.314814815,0.325581395,0.325581395,0.325581395,,,,,,,,324,FALSE
324,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,324
324,3,0.947265625,1,1,0.38671875,0.3930131,0.3930131,0.3930131,0.063657241,0.175484666,1,,,,,324,FALSE
326,1,0.989795918,1,1,0.265306122,0.266666667,0.266666667,0.266666667,,,,,,,,326,FALSE
326,2,0.945945946,1,1,0.378378378,0.383838384,0.383838384,0.383838384,,,,,,,,326,FALSE
326,3,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,0.111707757,0.146092399,0.98507464,,,,,FALSE,326
327,1,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,327
327,2,0.930555556,0.986111111,1.014285714,0.361111111,0.366197183,0.361111111,0.371428571,,,,,,,,FALSE,327
327,3,0.941666667,0.990740741,1.009433962,0.35,0.355140187,0.351851852,0.358490566,0.031578467,0.035087215,1,,,,,327,FALSE
328,1,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,328
328,2,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,328
328,3,0.976190476,1,1,0.19047619,0.19047619,0.19047619,0.19047619,0.095238041,0.095238009,1,,,,,FALSE,328
329,1,0.972222222,1,1,0.277777778,0.277777778,0.277777778,0.277777778,,,,,,,,FALSE,329
329,2,0.953125,1,1,0.34375,0.34375,0.34375,0.34375,,,,,,,,FALSE,329
329,3,0.916666667,0.983333333,1.017241379,0.366666667,0.372881356,0.366666667,0.379310345,0.031249922,0.104166462,0.984615397,,,,,FALSE,329
331,1,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,331
331,2,0.952380952,0.952380952,1.052631579,0.285714286,0.3,0.285714286,0.315789474,,,,,,,,FALSE,331
331,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.158730115,0.203216253,1.00440527,,,,,FALSE,331
332,1,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,332
332,2,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,332
332,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0,0.055555433,1,,,,,FALSE,332
333,1,0.984126984,1,1,0.253968254,0.253968254,0.253968254,0.253968254,,,,,,,,FALSE,333
333,2,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,333
333,3,0.959459459,1,1,0.351351351,0.352941176,0.352941176,0.352941176,0.101029182,0.162464815,0.990291285,,,,,333,FALSE
335,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,335
335,2,0.921428571,1,1,0.357142857,0.361581921,0.361581921,0.361581921,,,,,,,,335,FALSE
335,3,0.9375,1,1,0.375,0.375,0.375,0.375,0,0.045197594,1,,,,,FALSE,335
336,1,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,,,,,,,,FALSE,336
336,2,1,1,1,0.32,0.32,0.32,0.32,,,,,,,,FALSE,336
336,3,0.951388889,0.993055556,1.007042254,0.347222222,0.34965035,0.347222222,0.352112676,0.13549539,0.144504424,0.983693699,,,,,FALSE,336
337,1,0.976190476,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,337
337,2,0.964285714,0.986111111,1.014285714,0.357142857,0.366197183,0.361111111,0.371428571,,,,,,,,337,FALSE
337,3,0.953703704,1,1,0.314814815,0.325581395,0.325581395,0.325581395,0.031745777,0.108526698,1,,,,,337,FALSE
338,1,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,338
338,2,0.931818182,1,1,0.318181818,0.333333333,0.333333333,0.333333333,,,,,,,,338,FALSE
338,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.025973906,0.142856753,1,,,,,FALSE,338
341,1,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,,,,,,,,FALSE,341
341,2,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,341
341,3,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,0.020833283,0.040972093,0.994818663,,,,,FALSE,341
342,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,342
342,2,0.95,0.95,1.055555556,0.3,0.315789474,0.3,0.333333333,,,,,,,,FALSE,342
342,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.133333288,0.152777649,1.014084457,,,,,FALSE,342
343,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,343
343,2,0.91875,1,1,0.4125,0.421052632,0.421052632,0.421052632,,,,,,,,343,FALSE
343,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0,0.070175329,1,,,,,FALSE,343
344,1,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,,,,,,,,FALSE,344
344,2,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,344
344,3,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,0.025640973,0.076922942,1,,,,,FALSE,344
347,1,0.946969697,0.991666667,1.008474576,0.348484848,0.352941176,0.35,0.355932203,,,,,,,,347,FALSE
347,2,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,347
347,3,0.971428571,1,1,0.228571429,0.228571429,0.228571429,0.228571429,0.090225346,0.142857005,1,,,,,FALSE,347
349,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,349
349,2,0.962962963,0.996031746,1.004,0.340740741,0.342629482,0.341269841,0.344,,,,,,,,349,FALSE
349,3,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,0.076190378,0.14285701,1,,,,,FALSE,349
353,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,353
353,2,0.928571429,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,353
353,3,0.958333333,1,1,0.25,0.25,0.25,0.25,0.076719518,0.09999993,0.983606572,,,,,FALSE,353
354,1,0.984126984,1,1,0.253968254,0.253968254,0.253968254,0.253968254,,,,,,,,FALSE,354
354,2,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,354
354,3,0.948051948,0.979166667,1.02173913,0.285714286,0.29787234,0.291666667,0.304347826,0.129870049,0.17857124,1,,,,,354,FALSE
355,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,355
355,2,0.913690476,1,1,0.386904762,0.389830508,0.389830508,0.389830508,,,,,,,,355,FALSE
355,3,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.021163506,0.04519759,1,,,,,FALSE,355
357,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,357
357,2,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,357
357,3,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,0,0.084126822,1,,,,,FALSE,357
358,1,0.98,1,1,0.28,0.285714286,0.285714286,0.285714286,,,,,,,,358,FALSE
358,2,0.974358974,1,1,0.282051282,0.282051282,0.282051282,0.282051282,,,,,,,,FALSE,358
358,3,1,1,1,0.306306306,0.306306306,0.306306306,0.306306306,0.063811336,0.071725466,0.998097896,,,,,FALSE,358
359,1,0.945945946,1,1,0.378378378,0.383838384,0.383838384,0.383838384,,,,,,,,359,FALSE
359,2,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,359
359,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.006005801,0.06060594,1,,,,,FALSE,359
361,1,0.98,1,1,0.28,0.285714286,0.285714286,0.285714286,,,,,,,,361,FALSE
361,2,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,361
361,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.099999937,0.119444331,0.99037142,,,,,FALSE,361
362,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,362
362,2,0.982142857,1,1,0.321428571,0.321428571,0.321428571,0.321428571,,,,,,,,FALSE,362
362,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.071428496,0.071428487,0.988235308,,,,,FALSE,362
363,1,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,363
363,2,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,,FALSE,363
363,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.057142713,0.149999906,0.996441288,,,,,FALSE,363
366,1,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,,,,,,,,FALSE,366
366,2,0.916666667,0.983333333,1.017241379,0.366666667,0.372881356,0.366666667,0.379310345,,,,,,,,FALSE,366
366,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0,0.066666554,1,,,,,FALSE,366
367,1,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,367
367,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,367
367,3,0.9625,1,1,0.275,0.275,0.275,0.275,0.023076643,0.087499776,1.002409555,,,,,FALSE,367
369,1,0.94047619,0.96875,1.033333333,0.30952381,0.322580645,0.3125,0.333333333,,,,,,,,369,FALSE
369,2,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,369
369,3,0.919354839,0.935483871,1.074074074,0.35483871,0.379310345,0.35483871,0.407407407,0.052227256,0.11666633,1,,,,,FALSE,369
370,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,370
370,2,0.916666667,0.963888889,1.038922156,0.401960784,0.42074928,0.405555556,0.437125749,,,,,,,,370,FALSE
370,3,0.893939394,1,1,0.393939394,0.395833333,0.395833333,0.395833333,0.151515074,0.145833255,1,,,,,370,FALSE
371,1,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,371
371,2,0.953703704,0.963414634,1.039473684,0.314814815,0.329113924,0.317073171,0.342105263,,,,,,,,371,FALSE
371,3,0.925,0.991666667,1.008474576,0.35,0.352941176,0.35,0.355932203,0.058200876,0.142857015,1,,,,,FALSE,371
372,1,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,372
372,2,0.932098765,0.986111111,1.014285714,0.358024691,0.366197183,0.361111111,0.371428571,,,,,,,,372,FALSE
372,3,1,1,1,0.233333333,0.233333333,0.233333333,0.233333333,0.040740448,0.099999844,1,,,,,FALSE,372
375,1,0.9609375,1,1,0.328125,0.328125,0.328125,0.328125,,,,,,,,FALSE,375
375,2,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,375
375,3,0.944444444,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.020833208,0.020833208,1,,,,,FALSE,375
376,1,0.922222222,0.977777778,1.023255814,0.377777778,0.386363636,0.377777778,0.395348837,,,,,,,,FALSE,376
376,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,376
376,3,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,0.15789462,0.175438259,0.98559068,,,,,FALSE,376
378,1,0.953703704,0.963414634,1.039473684,0.314814815,0.329113924,0.317073171,0.342105263,,,,,,,,378,FALSE
378,2,0.944444444,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,378
378,3,0.972222222,1,1,0.277777778,0.277777778,0.277777778,0.277777778,0.037036992,0.052631195,1,,,,,FALSE,378
380,1,0.958333333,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,380
380,2,0.95,1,1,0.3,0.307692308,0.307692308,0.307692308,,,,,,,,380,FALSE
380,3,0.931818182,1,1,0.318181818,0.333333333,0.333333333,0.333333333,0.06666661,0.230768874,0.98734178,,,,,380,FALSE
381,1,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,381
381,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,381
381,3,0.916666667,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0,0.051281941,1,,,,,FALSE,381
383,1,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,,,,,,,,FALSE,383
383,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,383
383,3,0.93452381,0.982142857,1.018518519,0.369047619,0.375757576,0.369047619,0.382716049,0.020832743,0.062499872,1,,,,,FALSE,383
385,1,0.938888889,1,1,0.322222222,0.322222222,0.322222222,0.322222222,,,,,,,,FALSE,385
385,2,1,1,1,0.256410256,0.256410256,0.256410256,0.256410256,,,,,,,,FALSE,385
385,3,0.937837838,0.976470588,1.024691358,0.394594595,0.409638554,0.4,0.419753086,0.03326376,0.090497634,1,,,,,385,FALSE
386,1,0.986486486,1,1,0.27027027,0.27027027,0.27027027,0.27027027,,,,,,,,FALSE,386
386,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,386
386,3,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,0.117116973,0.15084717,1.017154409,,,,,FALSE,386
387,1,1,1,1,0.280701754,0.280701754,0.280701754,0.280701754,,,,,,,,FALSE,387
387,2,0.894230769,1,1,0.442307692,0.442307692,0.442307692,0.442307692,,,,,,,,FALSE,387
387,3,0.976190476,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,0.090225354,0.162280617,0.99563319,,,,,FALSE,387
389,1,0.929166667,0.976851852,1.024271845,0.375,0.388625592,0.37962963,0.398058252,,,,,,,,389,FALSE
389,2,0.916666667,0.983333333,1.017241379,0.366666667,0.372881356,0.366666667,0.379310345,,,,,,,,FALSE,389
389,3,0.915151515,1,1,0.412121212,0.416135881,0.416135881,0.416135881,0.036363421,0.074675918,1.000000004,,,,,389,FALSE
390,1,0.952380952,0.952380952,1.052631579,0.285714286,0.3,0.285714286,0.315789474,,,,,,,,FALSE,390
390,2,0.958333333,1,1,0.316666667,0.316666667,0.316666667,0.316666667,,,,,,,,FALSE,390
390,3,0.936170213,1,1,0.382978723,0.390243902,0.390243902,0.390243902,0.074011931,0.131707174,1,,,,,390,FALSE
391,1,1,1,1,0.205128205,0.205128205,0.205128205,0.205128205,,,,,,,,FALSE,391
391,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,391
391,3,0.966101695,1,1,0.372881356,0.372881356,0.372881356,0.372881356,0.33231919,0.332319181,0.998264651,,,,,FALSE,391
392,1,0.932098765,0.986111111,1.014285714,0.358024691,0.366197183,0.361111111,0.371428571,,,,,,,,392,FALSE
392,2,1,1,1,0.142857143,0.142857143,0.142857143,0.142857143,,,,,,,,FALSE,392
392,3,0.931818182,1,1,0.318181818,0.333333333,0.333333333,0.333333333,0.052428722,0.166666531,0.988235313,,,,,392,FALSE
393,1,1,1,1,0.270833333,0.270833333,0.270833333,0.270833333,,,,,,,,FALSE,393
393,2,1,1,1,0.19047619,0.19047619,0.19047619,0.19047619,,,,,,,,FALSE,393
393,3,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,0.090773475,0.11507915,1,,,,,FALSE,393
394,1,0.959459459,1,1,0.351351351,0.352941176,0.352941176,0.352941176,,,,,,,,394,FALSE
394,2,0.930555556,1,1,0.305555556,0.305555556,0.305555556,0.305555556,,,,,,,,FALSE,394
394,3,0.972222222,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.006005866,0.039215486,1,,,,,FALSE,394
