Trial-1_PCM-1
1.0,1.0,1.0,6.0,2.0,3.0,2.0,,[0.20168067226890649, 0.20168067226890668]
0.5,1.0,0.16666666666666666,1.0,1.0,2.0,1.0,,[0.03361344537815153, 0.100840336134453]
1.0,1.0,0.5,1.0,1.0,2.0,2.0,,[0.10084033613445426, 0.20168067226890804]
0.5,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,,[0.05042016806722722, 0.10084033613445262]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.10084033613445303, 0.20168067226890848]

Trial-6_PCM-3
1.0,2.0,1.0,1.0,1.0,2.0,1.0,,[0.18221258134490242, 0.18221258134490403]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.09110629067245107, 0.18221258134490248]
1.0,1.0,1.0,7.0,1.0,2.0,2.0,,[0.18221258134490337, 0.18221258134490376]
1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,,[0.026030368763558076, 0.18221258134490254]
1.0,1.0,1.0,1.0,1.0,2.0,3.0,,[0.1822125813448987, 0.1822125813448987]
0.5,1.0,0.5,1.0,0.5,1.0,1.0,,[0.09110629067245052, 0.09110629067245052]
1.0,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,,[0.06073752711496638, 0.18221258134490276]

Trial-7_PCM-1
1.0,2.0,1.0,3.0,1.0,2.0,1.0,,[0.18320610687022892, 0.18320610687022892]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.09160305343511446, 0.18320610687022953]
1.0,1.0,1.0,3.0,1.0,2.0,3.0,,[0.18320610687022906, 0.18320610687022906]
0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.06106870229007666, 0.18320610687022942]
1.0,1.0,1.0,1.0,1.0,4.0,2.0,,[0.18320610687022792, 0.18320610687022792]
0.5,1.0,0.5,1.0,0.25,1.0,1.0,,[0.045801526717556995, 0.09160305343511453]
1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,,[0.06106870229007577, 0.18320610687022892]

Trial-7_PCM-2
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.17857142857142846, 0.17857142857142846]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.08928571428571423, 0.17857142857142838]
1.0,1.0,1.0,5.0,1.0,2.0,1.0,,[0.17857142857142805, 0.17857142857142805]
0.5,1.0,0.2,1.0,1.0,1.0,1.0,,[0.035714285714285754, 0.17857142857142888]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,,[0.17857142857142844, 0.17857142857142844]
0.5,1.0,0.5,1.0,0.5,1.0,1.0,,[0.0892857142857142, 0.0892857142857142]
1.0,1.0,1.0,1.0,0.5,1.0,1.0,,[0.08928571428571486, 0.17857142857142844]

Trial-7_PCM-3
1.0,1.0,1.0,2.0,1.0,2.0,1.0,,[0.13333333333333275, 0.17777777777777776]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.13333333333333103, 0.1777777777777778]
1.0,1.0,1.0,3.0,2.0,6.0,2.0,,[0.17777777777777826, 0.26666666666666616]
0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.08888888888888807, 0.13333333333333128]
1.0,1.0,0.5,1.0,1.0,3.0,1.0,,[0.1333333333333302, 0.1333333333333302]
0.5,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,1.0,,[0.04444444444444455, 0.13333333333333092]
1.0,1.0,0.5,1.0,1.0,1.0,1.0,,[0.13333333333333935, 0.13333333333333935]

Trial-8_PCM-1
1.0,1.0,1.0,2.0,1.0,1.0,1.0,,[0.11464968152866273, 0.2292993630573244]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.11464968152866135, 0.22929936305732443]
1.0,1.0,1.0,2.0,2.0,2.0,3.0,,[0.22929936305732457, 0.22929936305732457]
0.5,1.0,0.5,1.0,1.0,2.0,1.0,,[0.11464968152866045, 0.11464968152866221]
1.0,1.0,0.5,1.0,1.0,3.0,2.0,,[0.11464968152866312, 0.15286624203822005]
1.0,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,,[0.05095541401274001, 0.11464968152866223]
1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,,[0.07643312101910832, 0.11464968152866165]

Trial-8_PCM-2
1.0,2.0,1.0,1.0,1.0,2.0,2.0,,[0.17910447761194057, 0.17910447761194057]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.08955223880597028, 0.17910447761194043]
1.0,1.0,1.0,2.0,2.0,4.0,2.0,,[0.17910447761194037, 0.2388059701492528]
1.0,1.0,0.5,1.0,1.0,2.0,1.0,,[0.11940298507462643, 0.17910447761194054]
1.0,1.0,0.5,1.0,1.0,3.0,2.0,,[0.11940298507462643, 0.17910447761194084]
0.5,1.0,0.25,0.5,0.3333333333333333,1.0,1.0,,[0.05970149253731316, 0.08955223880597026]
0.5,1.0,0.5,1.0,0.5,1.0,1.0,,[0.08955223880597074, 0.11940298507462649]

Trial-8_PCM-3
1.0,1.0,1.0,2.0,1.0,2.0,1.0,,[0.15686274509804654, 0.1568627450980466]
1.0,1.0,1.0,1.0,1.0,1.0,1.0,,[0.11764705882352472, 0.15686274509804657]
1.0,1.0,1.0,3.0,2.0,2.0,2.0,,[0.1568627450980466, 0.23529411764705138]
0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,[0.078431372549017, 0.11764705882352541]
1.0,1.0,0.5,1.0,1.0,3.0,2.0,,[0.11764705882352622, 0.23529411764705288]
0.5,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,,[0.07843137254901766, 0.11764705882352545]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.117647058823526, 0.15686274509804685]

Trial-9_PCM-1
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.18126888217522633, 0.18126888217522633]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.09063444108761316, 0.18126888217522635]
1.0,1.0,1.0,5.0,1.0,2.0,1.0,,[0.18126888217522527, 0.18126888217522527]
0.5,1.0,0.2,1.0,1.0,1.0,1.0,,[0.03625377643504499, 0.181268882175232]
1.0,1.0,1.0,1.0,1.0,3.0,2.0,,[0.18126888217522635, 0.18126888217522635]
0.5,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,,[0.06042296072507522, 0.09063444108761318]
1.0,1.0,1.0,1.0,0.5,1.0,1.0,,[0.09063444108761268, 0.18126888217522236]

Trial-9_PCM-2
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.20000000000000007, 0.20000000000000007]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.10000000000000003, 0.20000000000000012]
1.0,1.0,1.0,4.0,2.0,4.0,2.0,,[0.1999999999999998, 0.19999999999999996]
0.5,1.0,0.25,1.0,1.0,2.0,1.0,,[0.050000000000000044, 0.10000000000000005]
1.0,1.0,0.5,1.0,1.0,2.0,2.0,,[0.09999999999999998, 0.19999999999999982]
0.5,1.0,0.25,0.5,0.5,1.0,1.0,,[0.04999999999999993, 0.10000000000000002]
1.0,1.0,0.5,1.0,0.5,1.0,1.0,,[0.10000000000000009, 0.1999999999999998]

Trial-9_PCM-3
1.0,2.0,1.0,2.0,1.0,2.0,1.0,,[0.17910447761194087, 0.1791044776119412]
0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.08955223880597041, 0.17910447761193982]
1.0,1.0,1.0,2.0,1.0,6.0,2.0,,[0.17910447761194115, 0.17910447761194115]
