entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
24.05345540428764,28.109186658078656,27.27971217537755,Error,Error,Error,3.9781630899789127,6.655089497118928,3.9781630899794567
19.408121055678485,24.407765592419103,24.319596165292833,9.704060527839273,Error,9.704060527839353,0.0,3.019830071928792,0.0
21.666969295493047,23.14802210158733,23.04100883453608,Error,Error,Error,3.3690834510515826,6.494899440283077,3.9781630899790463
29.112181583517646,36.75000514562811,36.563183507701154,Error,Error,Error,9.704060527839555,14.498199404486643,9.704060527839074
26.067229911449854,30.247449965413956,30.283587426046765,Error,Error,Error,5.128284449017532,8.05857172444627,5.804350245059485
18.00423228914145,18.741755898746256,18.741755898746348,Error,Error,Error,6.286397254139786,6.286397254139832,6.286397254139782
22.11873894345645,25.63404932078286,23.378008393000542,Error,Error,Error,3.3690834510514627,6.656082898098867,4.1232123496714035
11.717835035001936,14.3588946529918,14.358894652991973,6.838973831690964e-14,1.1253220577600587e-12,4.6629367034256575e-14,0.0,0.0,0.0
28.453716020244066,34.73798173749633,34.65823321504084,Error,Error,Error,6.031823744943818,9.572053248500776,6.836333511661467
16.814939031573687,18.10939540103124,18.109395401031545,Error,Error,Error,5.097103996571914,5.097103996570766,4.506715957535499
18.376943890773415,21.50095360917208,21.500953609171404,Error,Error,Error,6.738166902102696,7.221117002511329,6.885114196874076
22.118738943456012,22.11873894345617,22.118738943456076,Error,Error,Error,4.506715957535735,6.0630041973890005,6.286397254139179
26.51899955941291,28.721827936973302,28.382557567571176,Error,Error,Error,4.755572847385991,7.067310582579431,4.939794005608479
22.777204506729838,27.851318698958607,27.60173564821003,Error,Error,Error,6.031823744943884,10.14424880878976,6.818128039760625
24.505225052250367,29.059319399456044,28.900203993828192,Error,Error,Error,4.162384248200249,7.342096239946388,5.09710399657261
24.790979013891995,30.390906649167253,30.23814255748943,Error,Error,Error,5.010146356582126,8.126502214194463,6.255216801685911
24.26015131959809,30.75050554012949,30.658563544870976,Error,Error,Error,9.704060527839086,12.12537183661261,9.704060527838816
27.17746512268643,33.35022723041791,31.93317785111366,Error,Error,Error,6.317577706585546,11.951287013100242,7.221117002511031
14.55609079175887,17.82738183808088,17.39434654851557,2.2382096176443156e-13,Error,3.1397107136399427e-13,0.0,2.7547327040843808,0.0
22.777204506729866,27.67815657281199,27.547260665119172,Error,Error,Error,4.7555728473860155,7.457686587923936,5.883408291387352
26.067229911450134,32.50047895063037,31.990465512814534,Error,Error,Error,4.463505943784273,4.92073784221653,0.9465330366587539
23.22897415469291,25.53724715929668,25.537247159299387,Error,Error,Error,6.2863972541399065,6.286397254138796,6.286397254138794
22.118738943456343,23.829159256209905,23.829159256209863,Error,Error,Error,4.506715957535671,6.3175777065852285,6.286397254139375
24.053455404287647,28.598051030663342,28.598051030663704,Error,Error,Error,6.382548428707409,7.120072038311991,7.221117002511395
24.58428309858178,22.88874520995606,22.118738943455952,Error,Error,Error,4.1623842482002775,4.16238424820021,4.162384248200141
18.376943890773354,20.946283816594484,20.171151877939696,Error,Error,Error,3.9781630899789064,6.494899440282548,3.9781630899784557
18.376943890773255,21.500953609171592,21.500953609172747,Error,Error,Error,6.769347354548456,7.252297454957022,7.221117002510869
19.408121055678468,24.407765592418958,24.31959616529288,3.419486915845482e-13,Error,5.906386491005833e-14,0.0,3.2063427606018666,0.0
22.118738943456435,24.227568257503822,24.227568257504217,Error,Error,Error,5.097103996571823,5.0971039965727245,5.272619459437287
24.956994700213592,26.86053070859924,26.860530708599327,Error,Error,Error,6.317577706585517,6.286397254139801,6.2863972541402955
19.93894874997256,20.946283816594345,20.796210634897704,Error,Error,Error,5.097103996571869,8.108565050565016,5.097103996571382
13.73160954216416,17.648920057711805,17.648920057711578,3.5757793663619664,1.7592009979669396,1.7592009979670205,0.0,6.217248937900877e-15,0.0
22.77720450672992,27.064916458280567,26.239829315117497,Error,Error,Error,4.429932737941873,8.108565050565268,4.272622746976648
11.71783503500195,10.638780276211833,10.638780276210976,3.730349362740526e-14,1.865174681370263e-14,0.0,0.0,0.0,0.0
21.42189556284094,28.301007474482446,28.049823966165228,6.865804771082114,Error,6.403766406037903e-13,0.0,2.349726977814145,0.0
14.556090791758841,22.4579565808858,22.45795658087227,3.575779366361915,Error,Error,0.0,3.9329368504055333,3.932936850397373
16.81493903157356,17.23931138428872,17.239311384289046,Error,Error,Error,4.6453343486088485,5.097103996572271,5.097103996571882
17.266708679536677,18.201428427907718,18.201428427909978,Error,Error,Error,4.1623842482003965,5.351677505767893,4.162384248199721
22.77720450672964,27.67815657281345,27.547260665123588,Error,Error,Error,6.031823744943523,10.044990704421753,7.562648151696779
15.635145550549645,17.458863134250418,17.458863134250976,2.7977620220553945e-14,5.782041512247815e-13,4.1655567883935873e-13,0.0,0.0,0.0
19.40812105567999,21.439729967392637,21.43972996739262,6.8658047710820975,6.217248937900877e-15,4.6629367034256575e-14,0.0,0.0,0.0
16.569865298921368,21.566230573259812,21.566230573260057,6.865804771082094,3.431444355942946,3.431444355942194,0.0,0.0,0.0
24.05345540428771,28.109186658078354,27.279712175379558,Error,Error,Error,4.614153896163501,7.831040701136996,4.786753299830865
21.666969295493473,23.612048452517833,23.61204845251819,Error,Error,Error,5.097103996572217,5.097103996572644,5.0971039965729386
28.4537160202443,34.3578740639892,33.197144826452515,Error,Error,Error,3.9781630899788425,9.402252199443723,5.09710399657168
17.394346548516044,20.97012591487799,20.9701259148679,3.5757793663619895,1.5853984791647235e-13,7.149836278586008e-14,0.0,0.0,0.0
26.518999559412695,26.943371912127724,26.943371912126363,Error,Error,Error,6.286397254139679,6.2863972541395645,6.286397254139403
23.680743802655932,27.32758976926703,24.163693903065074,Error,Error,Error,5.5488736445353055,6.133436054085255,6.133436054085391
22.491450545088085,26.48130056988452,26.481300569884603,Error,Error,Error,6.2863972541397075,6.286397254139244,6.286397254138663
31.822799471295536,34.13022753375806,32.68725445272733,Error,Error,Error,4.3038031994229575,5.493096456990525,4.5583767086185984
18.376943890773276,19.355277487399533,19.57989568926,Error,Error,Error,6.031823744943656,6.286397254139587,6.0318237449439795
21.666969295493516,23.14802210158695,23.041008834535788,Error,Error,Error,3.369083451051541,6.494899440282702,3.9781630899790184
18.376943890773326,21.324086297363067,21.423059946779368,Error,Error,Error,5.351677505768191,7.396364969343507,5.097103996571643
21.215199647530408,24.191876142530543,23.362401659831768,Error,Error,Error,3.978163089978807,6.49489944028255,3.978163089978347
20.39071839793557,22.294254406320754,22.29425440632133,Error,Error,Error,6.286397254140358,6.2863972541399225,6.286397254140375
17.394346548516015,19.408121055678766,19.408121055678507,3.5757793663619664,6.217248937900877e-14,1.0258460747536446e-13,0.0,0.0,0.0
26.067229911450106,29.88496674313715,28.821135616520664,Error,Error,Error,4.881702385904868,8.108565050565115,4.881702385904311
33.757515932126566,40.87056012477305,39.880866470119386,Error,Error,Error,1.905245201410609,8.35301532958175,2.9173138030888865
15.745384049326606,18.813168565844734,18.813168565844784,1.4046948682350904,1.404694868235109,1.404694868235109,0.0,0.0,0.0
27.17746512268652,32.740556831680166,31.11272612129958,Error,Error,Error,3.978163089978919,8.565445424305938,3.97816308997849
24.05345540428735,28.433286698213415,27.98534506923452,Error,Error,Error,4.614153896163228,7.067310582579416,5.438635145758849
24.260151319598087,31.285155513950848,31.003601343815433,Error,Error,Error,6.041323521486914,14.349781585268957,9.704060527838958
26.518999559412684,29.059338015239,29.059338015238193,Error,Error,Error,10.31394626846451,11.516898066952248,11.516898066952328
26.067229911449996,30.247449965413907,30.283587426047472,Error,Error,Error,5.1282844490176425,8.392303577216953,6.207339207809638
7.690286020676789,6.86580477108245,6.865804771082351,2.7977620220553945e-14,6.497025140106416e-13,6.559197629485425e-13,0.0,0.0,0.0
26.970769207375774,31.133718961603492,31.133718961604295,Error,Error,Error,4.931088310250756,6.317577706586096,6.317577706585828
16.569865298921325,21.421895562840596,21.421895562840543,6.865804771082116,7.491784970170556e-13,5.222489107836736e-13,0.0,0.0,0.0
26.26442605021694,29.588479206225173,28.843483045549846,Error,Error,Error,3.88240236265033,6.56037713924958,3.9781630899785303
22.777204506729902,27.629234770649578,27.6292347706497,Error,Error,Error,11.138427518059329,12.700432377259057,12.700432377258995
26.9707692073762,27.300511115572572,24.260151319598,Error,Error,1.461053500406706e-13,4.162384248200332,4.431069250647015,0.0
26.06722991144995,29.61364568526228,28.920064817604512,Error,Error,Error,5.097103996572109,8.108565050563803,5.097103996568499
24.50522505225052,30.099346301383335,28.382557567571734,Error,Error,Error,3.369083451051454,6.90151869257216,3.369083451051597
21.215199647530422,24.191876142530692,23.3624016598293,Error,Error,Error,3.978163089978726,6.494899440278729,3.978163089971878
22.11873894345658,25.802017859676376,22.118738943455476,Error,Error,Error,5.09710399657218,8.108565050565575,5.097103996572016
21.66696929549343,23.842863510110735,23.612048452516998,Error,Error,Error,4.931088310250806,7.396364969344095,5.097103996572196
29.112181583517717,36.82345867633025,34.945379906925226,9.70406052783931,Error,9.704060527839367,0.0,7.7048611841066466,0.0
