Trial,PCM,式1の解の中心の総和,式10の解に対するt_L,式10の解に対するt_U,式1の最適値,式10の最適値,式10の最適値とt_Lの積,式10の最適値とt_Uの積,式2の最適値,式20の最適値,式20のt,,,,,式(1)の最適値が式(10)の最適値のt_L倍より小さい,式(1)の最適値が式(10)の最適値のt_L倍より大きい
460,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,460
460,3,0.979166667,1,1,0.208333333,0.208333333,0.208333333,0.208333333,0.431197442,0.443102175,1.010168901,,,,,FALSE,460
461,1,0.960869565,0.985714286,1.014705882,0.252173913,0.260869565,0.257142857,0.264705882,,,,,,,,461,FALSE
461,2,0.974358974,1,1,0.205128205,0.205128205,0.205128205,0.205128205,,,,,,,,FALSE,461
461,3,0.922885572,0.987179487,1.013157895,0.333333333,0.337662338,0.333333333,0.342105263,0.536008836,0.59049749,0.928896638,,,,,FALSE,461
462,1,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,462
462,2,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,462
462,3,0.942307692,0.982758621,1.017857143,0.307692308,0.315789474,0.310344828,0.321428571,0.433149826,0.468308449,1.006611593,,,,,462,FALSE
463,1,0.970967742,1,1,0.187096774,0.191616766,0.191616766,0.191616766,,,,,,,,463,FALSE
463,2,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,463
463,3,1,1,1,0.218390805,0.218390805,0.218390805,0.218390805,0.429398608,0.469559226,1.048617949,,,,,FALSE,463
467,1,0.988888889,0.988888889,1.011363636,0.288888889,0.292134831,0.288888889,0.295454545,,,,,,,,FALSE,467
467,2,1,1,1,0.260869565,0.260869565,0.260869565,0.260869565,,,,,,,,FALSE,467
467,3,0.982142857,1,1,0.25,0.25,0.25,0.25,0.429295984,0.430486465,0.967523877,,,,,FALSE,467
468,1,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,468
468,2,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,468,FALSE
468,3,1,1,1,0.170731707,0.170731707,0.170731707,0.170731707,0.722541665,0.732012044,0.988934777,,,,,FALSE,468
471,1,1,1,1,0.233766234,0.233766234,0.233766234,0.233766234,,,,,,,,FALSE,471
471,2,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,,,,,,,,FALSE,471
471,3,0.987179487,1,1,0.333333333,0.336633663,0.336633663,0.336633663,0.571828023,0.586562861,0.950843921,,,,,471,FALSE
473,1,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,473
473,2,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,473
473,3,1,1,1,0.045454545,0.045454545,0.045454545,0.045454545,0.518484787,0.528484772,0.990693519,,,,,FALSE,473
474,1,1,1,1,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,,FALSE,474
474,2,0.979166667,1,1,0.208333333,0.208333333,0.208333333,0.208333333,,,,,,,,FALSE,474
474,3,0.985294118,0.985294118,1.015151515,0.323529412,0.328358209,0.323529412,0.333333333,0.639704873,0.668560402,0.99905394,,,,,FALSE,474
476,1,0.985714286,0.985714286,1.014705882,0.295238095,0.299516908,0.295238095,0.303921569,,,,,,,,FALSE,476
476,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,476
476,3,0.946969697,1,1,0.287878788,0.287878788,0.287878788,0.287878788,0.584415436,0.62725991,0.936644727,,,,,FALSE,476
477,1,1,1,1,0.233766234,0.233766234,0.233766234,0.233766234,,,,,,,,FALSE,477
477,2,0.960606061,0.992307692,1.0078125,0.321212121,0.325581395,0.323076923,0.328125,,,,,,,,477,FALSE
477,3,0.965909091,1,1,0.340909091,0.340909091,0.340909091,0.340909091,0.621211547,0.645853854,0.984509496,,,,,FALSE,477
478,1,0.963768116,1,1,0.246376812,0.25,0.25,0.25,,,,,,,,478,FALSE
478,2,0.952380952,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,478
478,3,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,0.483781811,0.553571334,0.999999988,,,,,FALSE,478
479,1,0.935028249,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,479
479,2,0.941176471,0.983870968,1.016666667,0.352941176,0.360655738,0.35483871,0.366666667,,,,,,,,479,FALSE
479,3,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,0.504901831,0.569047547,0.942760955,,,,,FALSE,479
480,1,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,480
480,2,0.96969697,1,1,0.303030303,0.307692308,0.307692308,0.307692308,,,,,,,,480,FALSE
480,3,0.988888889,0.988888889,1.011363636,0.288888889,0.292134831,0.288888889,0.295454545,0.567272185,0.609230427,0.994898033,,,,,FALSE,480
484,1,0.965608466,1,1,0.216931217,0.218181818,0.218181818,0.218181818,,,,,,,,484,FALSE
484,2,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,,,,,,,,FALSE,484
484,3,0.986111111,1,1,0.25,0.25,0.25,0.25,0.587301531,0.628161929,0.951619742,,,,,FALSE,484
485,1,0.962962963,1,1,0.222222222,0.229885057,0.229885057,0.229885057,,,,,,,,485,FALSE
485,2,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,485
485,3,1,1,1,0.25,0.25,0.25,0.25,0.458333282,0.527298012,0.994996622,,,,,FALSE,485
486,1,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,486
486,2,0.98,1,1,0.19,0.19,0.19,0.19,,,,,,,,FALSE,486
486,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.41746029,0.42936501,0.983990648,,,,,FALSE,486
489,1,0.956790123,0.986842105,1.013513514,0.234567901,0.24,0.236842105,0.243243243,,,,,,,,489,FALSE
489,2,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,489
489,3,0.981481481,1,1,0.185185185,0.186046512,0.186046512,0.186046512,0.411205928,0.457113021,1.015829045,,,,,489,FALSE
490,1,0.992307692,1,1,0.169230769,0.169230769,0.169230769,0.169230769,,,,,,,,FALSE,490
490,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,490
490,3,1,1,1,0.088888889,0.088888889,0.088888889,0.088888889,0.429792315,0.4301586,1.004107163,,,,,FALSE,490
496,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,496
496,2,1,1,1,0.150943396,0.150943396,0.150943396,0.150943396,,,,,,,,FALSE,496
496,3,0.975,1,1,0.25,0.25,0.25,0.25,0.569071219,0.594071323,0.991803816,,,,,FALSE,496
498,1,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,498
498,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,498
498,3,0.982142857,1,1,0.25,0.25,0.25,0.25,0.42735036,0.445207504,1.002371317,,,,,FALSE,498
499,1,0.941176471,0.983870968,1.016666667,0.352941176,0.360655738,0.35483871,0.366666667,,,,,,,,499,FALSE
499,2,1,1,1,0.204545455,0.204545455,0.204545455,0.204545455,,,,,,,,FALSE,499
499,3,0.96,1,1,0.28,0.285714286,0.285714286,0.285714286,0.478368843,0.521749693,0.9868564,,,,,499,FALSE
501,1,1,1,1,0.324675325,0.324675325,0.324675325,0.324675325,,,,,,,,FALSE,501
501,2,0.982608696,0.982608696,1.018018018,0.295652174,0.300884956,0.295652174,0.306306306,,,,,,,,FALSE,501
501,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.452942922,0.452945386,1.029202352,,,,,FALSE,501
503,1,0.978947368,1,1,0.252631579,0.252631579,0.252631579,0.252631579,,,,,,,,FALSE,503
503,2,0.942307692,0.982758621,1.017857143,0.307692308,0.315789474,0.310344828,0.321428571,,,,,,,,503,FALSE
503,3,0.9625,0.9625,1.040540541,0.325,0.337662338,0.325,0.351351351,0.514777101,0.566165209,0.990873524,,,,,FALSE,503
505,1,1,1,1,0.260869565,0.260869565,0.260869565,0.260869565,,,,,,,,FALSE,505
505,2,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,,,,,,,,FALSE,505
505,3,0.922885572,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,0.56702892,0.68529991,0.988741091,,,,,FALSE,505
510,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,510
510,2,0.920042644,0.983516484,1.017045455,0.33901919,0.346368715,0.340659341,0.352272727,,,,,,,,510,FALSE
510,3,1,1,1,0.324675325,0.324675325,0.324675325,0.324675325,0.509215099,0.633601347,1.023363544,,,,,FALSE,510
517,1,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,517
517,2,0.952380952,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,517
517,3,1,1,1,0.088888889,0.088888889,0.088888889,0.088888889,0.452991394,0.500610448,1.019925298,,,,,FALSE,517
519,1,0.9625,0.9625,1.040540541,0.325,0.337662338,0.325,0.351351351,,,,,,,,FALSE,519
519,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,519
519,3,0.96969697,1,1,0.303030303,0.307692308,0.307692308,0.307692308,0.544732699,0.618436888,0.981720111,,,,,519,FALSE
520,1,1,1,1,0.285714286,0.285714286,0.285714286,0.285714286,,,,,,,,FALSE,520
520,2,1,1,1,0.264550265,0.264550265,0.264550265,0.264550265,,,,,,,,FALSE,520
520,3,0.958536585,1,1,0.375609756,0.391489362,0.391489362,0.391489362,0.668163174,0.714036966,0.94524089,,,,,520,FALSE
521,1,0.987804878,1,1,0.317073171,0.32,0.32,0.32,,,,,,,,521,FALSE
521,2,1,1,1,0.086206897,0.086206897,0.086206897,0.086206897,,,,,,,,FALSE,521
521,3,0.969767442,1,1,0.339534884,0.339534884,0.339534884,0.339534884,0.60817158,0.633889082,0.976576155,,,,,FALSE,521
522,1,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,522
522,2,0.965,0.989473684,1.010752688,0.23,0.234042553,0.231578947,0.23655914,,,,,,,,522,FALSE
522,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.486904614,0.526378305,1.006654298,,,,,FALSE,522
524,1,0.954022989,0.985294118,1.015151515,0.32183908,0.328358209,0.323529412,0.333333333,,,,,,,,524,FALSE
524,2,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,524
524,3,0.96969697,0.96969697,1.032258065,0.242424242,0.25,0.242424242,0.258064516,0.536572379,0.582399086,0.933842093,,,,,FALSE,524
527,1,0.969135802,1,1,0.209876543,0.210526316,0.210526316,0.210526316,,,,,,,,527,FALSE
527,2,0.951388889,0.9875,1.012820513,0.319444444,0.329113924,0.325,0.333333333,,,,,,,,527,FALSE
527,3,0.992307692,0.992307692,1.0078125,0.323076923,0.325581395,0.323076923,0.328125,0.652895071,0.686613964,0.986458683,,,,,FALSE,527
528,1,1,1,1,0.269230769,0.269230769,0.269230769,0.269230769,,,,,,,,FALSE,528
528,2,0.94047619,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,528
528,3,1,1,1,0.275303644,0.275303644,0.275303644,0.275303644,0.591719554,0.622614092,0.972486586,,,,,FALSE,528
530,1,0.902298851,0.976190476,1.025,0.333333333,0.341463415,0.333333333,0.35,,,,,,,,FALSE,530
530,2,0.942307692,0.982758621,1.017857143,0.307692308,0.315789474,0.310344828,0.321428571,,,,,,,,530,FALSE
530,3,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,0.415384419,0.521977571,1.002755019,,,,,FALSE,530
536,1,0.984615385,1,1,0.184615385,0.18579235,0.18579235,0.18579235,,,,,,,,536,FALSE
536,2,1,1,1,0.350626118,0.350626118,0.350626118,0.350626118,,,,,,,,FALSE,536
536,3,0.974576271,1,1,0.355932203,0.362416107,0.362416107,0.362416107,0.660379889,0.645207061,0.97062213,,,,,536,FALSE
537,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,537
537,2,1,1,1,0.191570881,0.191570881,0.191570881,0.191570881,,,,,,,,FALSE,537
537,3,0.9625,0.9625,1.040540541,0.325,0.337662338,0.325,0.351351351,0.411116546,0.411116659,1.040984226,,,,,FALSE,537
539,1,1,1,1,0.208955224,0.208955224,0.208955224,0.208955224,,,,,,,,FALSE,539
539,2,1,1,1,0.047619048,0.047619048,0.047619048,0.047619048,,,,,,,,FALSE,539
539,3,0.989130435,1,1,0.152173913,0.152173913,0.152173913,0.152173913,0.386684391,0.38668455,1.046832647,,,,,FALSE,539
540,1,1,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,540
540,2,1,1,1,0.15,0.15,0.15,0.15,,,,,,,,FALSE,540
540,3,1,1,1,0.3,0.3,0.3,0.3,0.574999844,0.574999926,0.963855431,,,,,FALSE,540
542,1,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,542
542,2,0.996753247,0.996753247,1.003267974,0.188311688,0.188925081,0.188311688,0.189542484,,,,,,,,FALSE,542
542,3,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,0.428029581,0.433464987,1.007299302,,,,,FALSE,542
545,1,1,1,1,0.186666667,0.186666667,0.186666667,0.186666667,,,,,,,,FALSE,545
545,2,1,1,1,0.266666667,0.266666667,0.266666667,0.266666667,,,,,,,,FALSE,545
545,3,0.936781609,1,1,0.333333333,0.333333333,0.333333333,0.333333333,0.525333258,0.571111028,0.990099044,,,,,FALSE,545
546,1,0.988095238,1,1,0.261904762,0.261904762,0.261904762,0.261904762,,,,,,,,FALSE,546
546,2,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,546
546,3,0.963157895,1,1,0.284210526,0.290909091,0.290909091,0.290909091,0.57174177,0.632250876,0.9532653,,,,,546,FALSE
550,1,0.97515528,0.97515528,1.026143791,0.310559006,0.318471338,0.310559006,0.326797386,,,,,,,,FALSE,550
550,2,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,550
550,3,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,0.563726505,0.574285626,1.036013776,,,,,FALSE,550
551,1,0.958823529,1,1,0.270588235,0.276923077,0.276923077,0.276923077,,,,,,,,551,FALSE
551,2,0.992307692,1,1,0.323076923,0.325301205,0.325301205,0.325301205,,,,,,,,551,FALSE
551,3,0.985714286,1,1,0.257142857,0.257142857,0.257142857,0.257142857,0.641370213,0.696292707,0.938779796,,,,,FALSE,551
552,1,1,1,1,0.186666667,0.186666667,0.186666667,0.186666667,,,,,,,,FALSE,552
552,2,0.935028249,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,552
552,3,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,0.571640142,0.653214184,0.950979324,,,,,FALSE,552
554,1,1,1,1,0.17989418,0.17989418,0.17989418,0.17989418,,,,,,,,FALSE,554
554,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,554
554,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.399470867,0.423280347,0.986945202,,,,,FALSE,554
557,1,0.974074074,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,557
557,2,1,1,1,0.222222222,0.222222222,0.222222222,0.222222222,,,,,,,,FALSE,557
557,3,0.975,1,1,0.2,0.2,0.2,0.2,0.340740647,0.368749861,1.003134805,,,,,FALSE,557
558,1,0.982142857,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,558
558,2,0.958974359,1,1,0.235897436,0.238267148,0.238267148,0.238267148,,,,,,,,558,FALSE
558,3,0.958536585,1,1,0.375609756,0.391489362,0.391489362,0.391489362,0.619538497,0.649975792,0.954930579,,,,,558,FALSE
559,1,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,559
559,2,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,559
559,3,1,1,1,0.207692308,0.207692308,0.207692308,0.207692308,0.439743522,0.447802132,0.988503684,,,,,FALSE,559
561,1,0.966666667,1,1,0.220512821,0.220512821,0.220512821,0.220512821,,,,,,,,FALSE,561
561,2,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,561
561,3,1,1,1,0.111111111,0.111111111,0.111111111,0.111111111,0.512820419,0.526922996,1.009055647,,,,,FALSE,561
563,1,0.987179487,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,563
563,2,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,563
563,3,1,1,1,0.21875,0.21875,0.21875,0.21875,0.604017743,0.62976963,0.951561132,,,,,FALSE,563
564,1,0.944827586,0.972222222,1.029411765,0.317241379,0.331428571,0.322222222,0.341176471,,,,,,,,564,FALSE
564,2,0.989130435,0.989130435,1.011111111,0.282608696,0.285714286,0.282608696,0.288888889,,,,,,,,FALSE,564
564,3,1,1,1,0.347826087,0.347826087,0.347826087,0.347826087,0.552623588,0.594685811,0.978954878,,,,,FALSE,564
567,1,0.97972973,1,1,0.256756757,0.256756757,0.256756757,0.256756757,,,,,,,,FALSE,567
567,2,1,1,1,0.179487179,0.179487179,0.179487179,0.179487179,,,,,,,,FALSE,567
567,3,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,0.509157458,0.532966961,0.982611464,,,,,FALSE,567
568,1,0.902298851,0.987179487,1.013157895,0.333333333,0.337662338,0.333333333,0.342105263,,,,,,,,FALSE,568
568,2,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,568
568,3,1,1,1,0.218390805,0.218390805,0.218390805,0.218390805,0.423097926,0.602563794,0.994004867,,,,,FALSE,568
570,1,0.993333333,0.993333333,1.006756757,0.28,0.281879195,0.28,0.283783784,,,,,,,,FALSE,570
570,2,0.914035088,0.993333333,1.006756757,0.38245614,0.416107383,0.413333333,0.418918919,,,,,,,,570,FALSE
570,3,0.971544715,1,1,0.349593496,0.35862069,0.35862069,0.35862069,0.649019846,0.77207751,0.954586616,,,,,570,FALSE
572,1,1,1,1,0.186046512,0.186046512,0.186046512,0.186046512,,,,,,,,FALSE,572
572,2,1,1,1,0.204545455,0.204545455,0.204545455,0.204545455,,,,,,,,FALSE,572
572,3,0.962962963,1,1,0.222222222,0.229885057,0.229885057,0.229885057,0.50472737,0.558366905,1.004180276,,,,,572,FALSE
573,1,0.972527473,1,1,0.208791209,0.212624585,0.212624585,0.212624585,,,,,,,,573,FALSE
573,2,1,1,1,0.253846154,0.253846154,0.253846154,0.253846154,,,,,,,,FALSE,573
573,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.508607947,0.554608319,0.992137921,,,,,FALSE,573
575,1,1,1,1,0.266666667,0.266666667,0.266666667,0.266666667,,,,,,,,FALSE,575
575,2,1,1,1,0.264550265,0.264550265,0.264550265,0.264550265,,,,,,,,FALSE,575
575,3,0.97826087,1,1,0.217391304,0.218181818,0.218181818,0.218181818,0.588175388,0.602404849,0.96823775,,,,,575,FALSE
578,1,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,578
578,2,0.93,1,1,0.34,0.34,0.34,0.34,,,,,,,,FALSE,578
578,3,1,1,1,0.205128205,0.205128205,0.205128205,0.205128205,0.552197723,0.58410253,0.995151817,,,,,FALSE,578
579,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,579
579,2,0.97826087,0.97826087,1.022727273,0.304347826,0.311111111,0.304347826,0.318181818,,,,,,,,FALSE,579
579,3,0.970967742,1,1,0.187096774,0.191616766,0.191616766,0.191616766,0.447745863,0.493130411,1.030762367,,,,,579,FALSE
580,1,0.980769231,1,1,0.192307692,0.192307692,0.192307692,0.192307692,,,,,,,,FALSE,580
580,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,580
580,3,1,1,1,0.218390805,0.218390805,0.218390805,0.218390805,0.448717909,0.469243331,0.973800757,,,,,FALSE,580
582,1,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,582
582,2,0.971544715,1,1,0.349593496,0.35862069,0.35862069,0.35862069,,,,,,,,582,FALSE
582,3,1,1,1,0.269230769,0.269230769,0.269230769,0.269230769,0.611397592,0.65994666,0.960264931,,,,,FALSE,582
583,1,1,1,1,0.267558528,0.267558528,0.267558528,0.267558528,,,,,,,,FALSE,583
583,2,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,583
583,3,0.942105263,1,1,0.326315789,0.342857143,0.342857143,0.342857143,0.532143211,0.579042933,0.996270332,,,,,583,FALSE
584,1,1,1,1,0.275303644,0.275303644,0.275303644,0.275303644,,,,,,,,FALSE,584
584,2,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,584
584,3,0.972727273,1,1,0.236363636,0.236363636,0.236363636,0.236363636,0.561000854,0.561000907,0.998163144,,,,,FALSE,584
586,1,0.97972973,1,1,0.256756757,0.256756757,0.256756757,0.256756757,,,,,,,,FALSE,586
586,2,0.975,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,586
586,3,0.958974359,1,1,0.235897436,0.238267148,0.238267148,0.238267148,0.359598035,0.395350674,1.016370114,,,,,586,FALSE
588,1,0.992307692,0.992307692,1.0078125,0.323076923,0.325581395,0.323076923,0.328125,,,,,,,,FALSE,588
588,2,0.989130435,1,1,0.152173913,0.152173913,0.152173913,0.152173913,,,,,,,,FALSE,588
588,3,0.955882353,1,1,0.264705882,0.266666667,0.266666667,0.266666667,0.664704831,0.733333081,0.958845545,,,,,588,FALSE
590,1,1,1,1,0.363636364,0.363636364,0.363636364,0.363636364,,,,,,,,FALSE,590
590,2,0.935028249,1,1,0.333333333,0.333333333,0.333333333,0.333333333,,,,,,,,FALSE,590
590,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.525973288,0.545859278,0.986982,,,,,FALSE,590
591,1,1,1,1,0.223776224,0.223776224,0.223776224,0.223776224,,,,,,,,FALSE,591
591,2,0.962962963,0.993421053,1.006666667,0.222222222,0.225165563,0.223684211,0.226666667,,,,,,,,591,FALSE
591,3,0.9625,0.9625,1.040540541,0.325,0.337662338,0.325,0.351351351,0.566077202,0.593268883,0.944762649,,,,,FALSE,591
592,1,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,,,,,,,,FALSE,592
592,2,0.99382716,1,1,0.160493827,0.161290323,0.161290323,0.161290323,,,,,,,,592,FALSE
592,3,0.954022989,0.985294118,1.015151515,0.32183908,0.328358209,0.323529412,0.333333333,0.488265549,0.554585453,0.994965409,,,,,592,FALSE
593,1,0.97826087,0.97826087,1.022727273,0.304347826,0.311111111,0.304347826,0.318181818,,,,,,,,FALSE,593
593,2,0.974074074,1,1,0.2,0.2,0.2,0.2,,,,,,,,FALSE,593
593,3,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,0.407535755,0.407535976,1.023159257,,,,,FALSE,593
595,1,0.941176471,1,1,0.352941176,0.373333333,0.373333333,0.373333333,,,,,,,,595,FALSE
595,2,0.966666667,1,1,0.220512821,0.220512821,0.220512821,0.220512821,,,,,,,,FALSE,595
595,3,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,0.572074886,0.621611659,0.98311039,,,,,FALSE,595
599,1,1,1,1,0.16,0.16,0.16,0.16,,,,,,,,FALSE,599
599,2,1,1,1,0.279569892,0.279569892,0.279569892,0.279569892,,,,,,,,FALSE,599
599,3,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,0.586400163,0.586400243,0.961036934,,,,,FALSE,599
603,1,1,1,1,0.25,0.25,0.25,0.25,,,,,,,,FALSE,603
603,2,0.944067797,1,1,0.416949153,0.429708223,0.429708223,0.429708223,,,,,,,,603,FALSE
603,3,0.902298851,0.987179487,1.013157895,0.333333333,0.337662338,0.333333333,0.342105263,0.565254156,0.83554351,0.966356909,,,,,FALSE,603
605,1,0.985714286,1,1,0.161904762,0.161904762,0.161904762,0.161904762,,,,,,,,FALSE,605
605,2,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,605
605,3,1,1,1,0.233766234,0.233766234,0.233766234,0.233766234,0.349999949,0.364285635,0.987074003,,,,,FALSE,605
606,1,0.981481481,0.981481481,1.019230769,0.185185185,0.188679245,0.185185185,0.192307692,,,,,,,,FALSE,606
606,2,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,,,,,,,,FALSE,606
606,3,0.992307692,1,1,0.169230769,0.169230769,0.169230769,0.169230769,0.308913226,0.324175733,0.988235267,,,,,FALSE,606
609,1,1,1,1,0.264705882,0.264705882,0.264705882,0.264705882,,,,,,,,FALSE,609
609,2,1,1,1,0.341269841,0.341269841,0.341269841,0.341269841,,,,,,,,FALSE,609
609,3,0.974358974,1,1,0.205128205,0.205128205,0.205128205,0.205128205,0.545472982,0.545473239,1.002867688,,,,,FALSE,609
610,1,1,1,1,0.17989418,0.17989418,0.17989418,0.17989418,,,,,,,,FALSE,610
610,2,0.974358974,1,1,0.205128205,0.208494208,0.208494208,0.208494208,,,,,,,,610,FALSE
610,3,0.97826087,0.97826087,1.022727273,0.304347826,0.311111111,0.304347826,0.318181818,0.468704697,0.511274736,0.998296319,,,,,FALSE,610
614,1,0.967532468,0.967532468,1.034722222,0.246753247,0.255033557,0.246753247,0.263888889,,,,,,,,FALSE,614
614,2,1,1,1,0.148148148,0.148148148,0.148148148,0.148148148,,,,,,,,FALSE,614
614,3,0.902298851,0.987179487,1.013157895,0.333333333,0.337662338,0.333333333,0.342105263,0.539682466,0.707323684,0.975236995,,,,,FALSE,614
618,1,0.989104116,1,1,0.157384988,0.158163265,0.158163265,0.158163265,,,,,,,,618,FALSE
618,2,1,1,1,0.213333333,0.213333333,0.213333333,0.213333333,,,,,,,,FALSE,618
618,3,0.920042644,0.983516484,1.017045455,0.33901919,0.346368715,0.340659341,0.352272727,0.471323065,0.601846888,0.987594405,,,,,618,FALSE
620,1,0.964285714,1,1,0.214285714,0.214285714,0.214285714,0.214285714,,,,,,,,FALSE,620
620,2,1,1,1,0.206349206,0.206349206,0.206349206,0.206349206,,,,,,,,FALSE,620
620,3,0.956790123,0.986842105,1.013513514,0.234567901,0.24,0.236842105,0.243243243,0.470017567,0.526106783,1.000522462,,,,,620,FALSE
621,1,1,1,1,0.196078431,0.196078431,0.196078431,0.196078431,,,,,,,,FALSE,621
621,2,0.977272727,0.977272727,1.023809524,0.227272727,0.23255814,0.227272727,0.238095238,,,,,,,,FALSE,621
621,3,0.976190476,1,1,0.238095238,0.238095238,0.238095238,0.238095238,0.560351357,0.584160871,0.966408267,,,,,FALSE,621
625,1,0.979166667,0.979166667,1.02173913,0.291666667,0.29787234,0.291666667,0.304347826,,,,,,,,FALSE,625
625,2,0.962962963,1,1,0.222222222,0.229885057,0.229885057,0.229885057,,,,,,,,625,FALSE
625,3,0.96875,0.96875,1.033333333,0.3125,0.322580645,0.3125,0.333333333,0.458333244,0.532732772,0.971359409,,,,,FALSE,625
626,1,0.976923077,1,1,0.2,0.202764977,0.202764977,0.202764977,,,,,,,,626,FALSE
