Trial,PCM,pcm_1,pcm_2,pcm_3,pcm_4,pcm_5,,w_L,w_U
6,1,0.5,0.2,1.0,1.0,2.0,,0.06315789473684216,0.10526315789473698
6,1,1.0,0.3333333333333333,1.0,1.0,2.0,,0.10526315789473695,0.21052631578947342
6,1,0.5,0.5,0.5,0.5,1.0,,0.05263157894736903,0.1578947368421051

6,2,1.0,1.0,2.0,1.0,1.0,,0.1891891891891888,0.3243243243243241
6,2,1.0,1.0,6.0,3.0,3.0,,0.3243243243243242,0.3243243243243248
6,2,0.5,0.16666666666666666,1.0,1.0,2.0,,0.05405405405405406,0.10810810810810811
6,2,1.0,0.3333333333333333,1.0,1.0,2.0,,0.10810810810810782,0.18918918918918887
6,2,1.0,0.3333333333333333,0.5,0.5,1.0,,0.05405405405405411,0.18918918918918867

6,3,1.0,1.0,2.0,1.0,2.0,,0.2641509433962267,0.26415094339622697
6,3,1.0,1.0,4.0,2.0,2.0,,0.26415094339622697,0.3018867924528297
6,3,0.5,0.25,1.0,1.0,1.0,,0.07547169811320742,0.15094339622641487
6,3,1.0,0.5,1.0,1.0,2.0,,0.15094339622641512,0.26415094339622647
6,3,0.5,0.5,1.0,0.5,1.0,,0.13207547169811268,0.13207547169811346

7,1,1.0,1.0,2.0,1.0,2.0,,0.21428571428571444,0.28571428571428575
7,1,1.0,1.0,2.0,2.0,2.0,,0.2857142857142853,0.2857142857142855
7,1,0.5,0.5,1.0,1.0,2.0,,0.14285714285714277,0.1428571428571431
7,1,1.0,0.5,1.0,1.0,2.0,,0.14285714285714268,0.214285714285714
7,1,0.5,0.5,0.5,0.5,1.0,,0.07142857142857181,0.1428571428571429

7,2,1.0,1.0,2.0,1.0,2.0,,0.2093023255813946,0.34883720930232537
7,2,1.0,1.0,3.0,5.0,5.0,,0.34883720930232587,0.34883720930232587
7,2,0.5,0.3333333333333333,1.0,1.0,1.0,,0.11627906976744178,0.11627906976744178
7,2,1.0,0.2,1.0,1.0,2.0,,0.06976744186046517,0.20930232558139525
7,2,0.5,0.2,1.0,0.5,1.0,,0.06976744186046517,0.1162790697674419

7,3,1.0,1.0,2.0,1.0,1.0,,0.1851851851851855,0.29629629629629634
7,3,1.0,1.0,2.0,4.0,3.0,,0.2962962962962962,0.2962962962962962
7,3,0.5,0.5,1.0,1.0,2.0,,0.14814814814814692,0.14814814814814817
7,3,1.0,0.25,1.0,1.0,1.0,,0.07407407407407406,0.18518518518518504
7,3,1.0,0.3333333333333333,0.5,1.0,1.0,,0.07407407407407429,0.18518518518518512

8,1,1.0,1.0,2.0,1.0,2.0,,0.19230769230769237,0.26923076923076916
8,1,1.0,1.0,3.0,3.0,2.0,,0.2692307692307694,0.34615384615384637
8,1,0.5,0.3333333333333333,1.0,1.0,1.0,,0.1153846153846155,0.1346153846153846
8,1,1.0,0.3333333333333333,1.0,1.0,1.0,,0.11538461538461531,0.19230769230769226
8,1,0.5,0.5,1.0,1.0,1.0,,0.1346153846153845,0.13461538461538458

8,2,1.0,1.0,2.0,1.0,2.0,,0.21176470588235258,0.35294117647058804
8,2,1.0,1.0,3.0,5.0,4.0,,0.35294117647058804,0.3529411764705889
8,2,0.5,0.3333333333333333,1.0,1.0,2.0,,0.11764705882352934,0.11764705882352934
8,2,1.0,0.2,1.0,1.0,2.0,,0.07058823529411778,0.21176470588235283
8,2,0.5,0.25,0.5,0.5,1.0,,0.05882352941176516,0.10588235294117636

8,3,1.0,1.0,2.0,1.0,1.0,,0.24999999999999964,0.24999999999999964
8,3,1.0,1.0,7.0,2.0,2.0,,0.2499999999999991,0.2499999999999991
8,3,0.5,0.14285714285714285,1.0,1.0,1.0,,0.03571428571428559,0.12500000000000008
8,3,1.0,0.5,1.0,1.0,2.0,,0.1250000000000001,0.25000000000000094
8,3,1.0,0.5,1.0,0.5,1.0,,0.12499999999999978,0.25000000000000094

9,1,1.0,1.0,2.0,1.0,2.0,,0.20000000000000032,0.30000000000000027
9,1,1.0,1.0,2.0,3.0,4.0,,0.2999999999999996,0.2999999999999996
9,1,0.5,0.5,1.0,1.0,1.0,,0.14999999999999988,0.15000000000000013
9,1,1.0,0.3333333333333333,1.0,1.0,2.0,,0.10000000000000009,0.20000000000000004
9,1,0.5,0.25,1.0,0.5,1.0,,0.0749999999999999,0.14999999999999994

9,2,1.0,1.0,2.0,1.0,1.0,,0.1999999999999998,0.2999999999999998
9,2,1.0,1.0,3.0,3.0,2.0,,0.2999999999999996,0.2999999999999999
9,2,0.5,0.3333333333333333,1.0,1.0,1.0,,0.09999999999999976,0.10000000000000002
9,2,1.0,0.3333333333333333,1.0,1.0,2.0,,0.10000000000000009,0.20000000000000023
9,2,1.0,0.5,1.0,0.5,1.0,,0.10000000000000009,0.20000000000000018

9,3,1.0,1.0,2.0,1.0,2.0,,0.20833333333333426,0.3124999999999999
9,3,1.0,1.0,2.0,5.0,3.0,,0.3124999999999999,0.3125000000000008
9,3,0.5,0.5,1.0,1.0,1.0,,0.15624999999999994,0.15624999999999994
9,3,1.0,0.2,1.0,1.0,2.0,,0.06250000000000015,0.20833333333333454
9,3,0.5,0.3333333333333333,1.0,0.5,1.0,,0.10416666666666718,0.15624999999999967

10,1,1.0,1.0,1.0,1.0,2.0,,0.1818181818181817,0.30303030303030276
10,1,1.0,1.0,2.0,5.0,5.0,,0.30303030303030276,0.3030303030303029
10,1,1.0,0.5,1.0,1.0,1.0,,0.1515151515151511,0.18181818181818168
10,1,1.0,0.2,1.0,1.0,2.0,,0.06060606060606059,0.18181818181818157
10,1,0.5,0.2,1.0,0.5,1.0,,0.06060606060606059,0.15151515151515216

10,2,1.0,1.0,2.0,1.0,2.0,,0.22222222222222252,0.2962962962962965
10,2,1.0,1.0,3.0,2.0,5.0,,0.2962962962962965,0.2962962962962965
10,2,0.5,0.3333333333333333,1.0,1.0,1.0,,0.09876543209876368,0.14814814814814795
10,2,1.0,0.5,1.0,1.0,2.0,,0.14814814814814808,0.22222222222222202
10,2,0.5,0.2,1.0,0.5,1.0,,0.0592592592592593,0.11111111111111109

10,3,1.0,1.0,2.0,1.0,2.0,,0.19230769230769235,0.30769230769230765
10,3,1.0,1.0,2.0,4.0,4.0,,0.30769230769230754,0.30769230769230754
10,3,0.5,0.5,1.0,1.0,1.0,,0.15384615384615383,0.15384615384615383
10,3,1.0,0.25,1.0,1.0,2.0,,0.07692307692307689,0.1923076923076925
10,3,0.5,0.25,1.0,0.5,1.0,,0.07692307692307654,0.15384615384615374

11,1,1.0,1.0,2.0,1.0,2.0,,0.22222222222222204,0.33333333333333315
11,1,1.0,1.0,3.0,3.0,3.0,,0.3333333333333335,0.3333333333333335
11,1,0.5,0.3333333333333333,1.0,1.0,1.0,,0.11111111111111092,0.11111111111111092
11,1,1.0,0.3333333333333333,1.0,1.0,1.0,,0.11111111111111115,0.22222222222222238
11,1,0.5,0.3333333333333333,1.0,1.0,1.0,,0.111111111111111,0.11111111111111123

11,2,1.0,1.0,2.0,1.0,2.0,,0.22222222222222193,0.33333333333333265
11,2,1.0,1.0,4.0,2.0,4.0,,0.33333333333333265,0.33333333333333287
11,2,0.5,0.25,1.0,1.0,1.0,,0.08333333333333322,0.1111111111111116
11,2,1.0,0.5,1.0,1.0,1.0,,0.11111111111111138,0.2222222222222221
11,2,0.5,0.25,1.0,1.0,1.0,,0.08333333333333326,0.11111111111111151

11,3,1.0,1.0,2.0,1.0,2.0,,0.21428571428571444,0.28571428571428575
11,3,1.0,1.0,2.0,2.0,2.0,,0.2857142857142853,0.2857142857142855
11,3,0.5,0.5,1.0,1.0,2.0,,0.14285714285714277,0.1428571428571431
11,3,1.0,0.5,1.0,1.0,2.0,,0.14285714285714268,0.214285714285714
11,3,0.5,0.5,0.5,0.5,1.0,,0.07142857142857181,0.1428571428571429

12,1,1.0,1.0,2.0,1.0,2.0,,0.2285714285714289,0.28571428571428575
12,1,1.0,1.0,2.0,2.0,2.0,,0.2857142857142853,0.2857142857142855
12,1,0.5,0.5,1.0,1.0,1.0,,0.14285714285714254,0.1428571428571431
12,1,1.0,0.5,1.0,1.0,2.0,,0.14285714285714313,0.22857142857142912
12,1,0.5,0.5,1.0,0.5,1.0,,0.11428571428571452,0.14285714285714246

12,2,1.0,1.0,2.0,1.0,2.0,,0.1842105263157896,0.31578947368421073
12,2,1.0,1.0,2.0,6.0,5.0,,0.31578947368421084,0.31578947368421106
12,2,0.5,0.5,1.0,1.0,1.0,,0.15789473684210498,0.1578947368421051
12,2,1.0,0.16666666666666666,1.0,1.0,2.0,,0.052631578947368314,0.1842105263157896
12,2,0.5,0.2,1.0,0.5,1.0,,0.06315789473684175,0.15789473684210473

12,3,1.0,1.0,2.0,1.0,2.0,,0.2222222222222222,0.33333333333333337
12,3,1.0,1.0,3.0,6.0,2.0,,0.33333333333333326,0.3333333333333337
12,3,0.5,0.3333333333333333,1.0,1.0,1.0,,0.11111111111111138,0.11111111111111138
12,3,1.0,0.16666666666666666,1.0,1.0,2.0,,0.05555555555555576,0.2222222222222222
12,3,0.5,0.5,1.0,0.5,1.0,,0.1111111111111105,0.16666666666666577

13,1,1.0,1.0,2.0,1.0,2.0,,0.21052631578947434,0.3157894736842104
13,1,1.0,1.0,2.0,3.0,3.0,,0.31578947368421023,0.3157894736842106
13,1,0.5,0.5,1.0,1.0,2.0,,0.15789473684210475,0.15789473684210475
13,1,1.0,0.3333333333333333,1.0,1.0,2.0,,0.10526315789473728,0.21052631578947467
13,1,0.5,0.3333333333333333,0.5,0.5,1.0,,0.07894736842105243,0.10526315789473695

13,2,1.0,1.0,2.0,1.0,2.0,,0.2380952380952381,0.2857142857142864
13,2,1.0,1.0,2.0,2.0,6.0,,0.28571428571428503,0.28571428571428503
13,2,0.5,0.5,1.0,1.0,1.0,,0.14285714285714282,0.14285714285714324
13,2,1.0,0.5,1.0,1.0,2.0,,0.14285714285714243,0.2380952380952378
13,2,0.5,0.16666666666666666,1.0,0.5,1.0,,0.047619047619047145,0.14285714285714282

13,3,1.0,1.0,2.0,1.0,2.0,,0.2564102564102557,0.25641025641025667
13,3,1.0,1.0,3.0,2.0,2.0,,0.25641025641025667,0.30769230769230727
13,3,0.5,0.3333333333333333,1.0,1.0,1.0,,0.10256410256410214,0.15384615384615374
13,3,1.0,0.5,1.0,1.0,2.0,,0.15384615384615363,0.25641025641025605
13,3,0.5,0.5,1.0,0.5,1.0,,0.12820512820512853,0.12820512820512875

14,1,1.0,1.0,2.0,1.0,2.0,,0.2222222222222221,0.33333333333333237
14,1,1.0,1.0,4.0,3.0,4.0,,0.33333333333333237,0.33333333333333237
14,1,0.5,0.25,1.0,1.0,2.0,,0.08333333333333309,0.11111111111111169
14,1,1.0,0.3333333333333333,1.0,1.0,1.0,,0.11111111111111194,0.22222222222222218
14,1,0.5,0.25,0.5,1.0,1.0,,0.05555555555555569,0.1111111111111116

14,2,1.0,1.0,2.0,1.0,1.0,,0.19047619047619027,0.2857142857142853
14,2,1.0,1.0,2.0,2.0,3.0,,0.28571428571428537,0.2857142857142855
14,2,0.5,0.5,1.0,1.0,1.0,,0.14285714285714227,0.1428571428571431
14,2,1.0,0.5,1.0,1.0,2.0,,0.14285714285714313,0.1904761904761905
14,2,1.0,0.3333333333333333,1.0,0.5,1.0,,0.09523809523809554,0.19047619047619058

14,3,1.0,1.0,2.0,1.0,1.0,,0.17948717948718007,0.3076923076923076
14,3,1.0,1.0,5.0,2.0,6.0,,0.3076923076923074,0.3076923076923076
14,3,0.5,0.2,1.0,1.0,1.0,,0.06153846153846232,0.1538461538461543
14,3,1.0,0.5,1.0,1.0,2.0,,0.15384615384615377,0.17948717948717974
14,3,1.0,0.16666666666666666,1.0,0.5,1.0,,0.05128205128205077,0.1794871794871794

15,1,1.0,1.0,2.0,1.0,2.0,,0.21428571428571444,0.28571428571428575
15,1,1.0,1.0,2.0,2.0,2.0,,0.2857142857142853,0.2857142857142855
15,1,0.5,0.5,1.0,1.0,2.0,,0.14285714285714277,0.1428571428571431
15,1,1.0,0.5,1.0,1.0,2.0,,0.14285714285714268,0.214285714285714
15,1,0.5,0.5,0.5,0.5,1.0,,0.07142857142857181,0.1428571428571429

15,2,1.0,1.0,2.0,1.0,2.0,,0.2051282051282063,0.3076923076923076
15,2,1.0,1.0,2.0,4.0,3.0,,0.3076923076923076,0.3076923076923076
15,2,0.5,0.5,1.0,1.0,1.0,,0.1538461538461538,0.1538461538461538
15,2,1.0,0.25,1.0,1.0,2.0,,0.0769230769230769,0.20512820512820623
15,2,0.5,0.3333333333333333,1.0,0.5,1.0,,0.10256410256410242,0.15384615384615408

15,3,1.0,1.0,2.0,1.0,2.0,,0.19230769230769235,0.30769230769230765
15,3,1.0,1.0,2.0,4.0,4.0,,0.30769230769230754,0.30769230769230754
15,3,0.5,0.5,1.0,1.0,1.0,,0.15384615384615383,0.15384615384615383
15,3,1.0,0.25,1.0,1.0,2.0,,0.07692307692307689,0.1923076923076925
15,3,0.5,0.25,1.0,0.5,1.0,,0.07692307692307654,0.15384615384615374

16,1,1.0,1.0,2.0,1.0,1.0,,0.1851851851851855,0.29629629629629634
16,1,1.0,1.0,2.0,4.0,3.0,,0.2962962962962962,0.2962962962962962
16,1,0.5,0.5,1.0,1.0,2.0,,0.14814814814814692,0.14814814814814817
16,1,1.0,0.25,1.0,1.0,1.0,,0.07407407407407406,0.18518518518518504
16,1,1.0,0.3333333333333333,0.5,1.0,1.0,,0.07407407407407429,0.18518518518518512

16,2,1.0,1.0,2.0,1.0,2.0,,0.22222222222222238,0.296296296296296
16,2,1.0,1.0,4.0,2.0,3.0,,0.296296296296296,0.2962962962962961
16,2,0.5,0.25,1.0,1.0,1.0,,0.07407407407407403,0.14814814814814742
16,2,1.0,0.5,1.0,1.0,2.0,,0.14814814814814703,0.22222222222222263
16,2,0.5,0.3333333333333333,1.0,0.5,1.0,,0.09876543209876565,0.11111111111111133

16,3,1.0,1.0,2.0,1.0,2.0,,0.22222222222222182,0.296296296296297
16,3,1.0,1.0,4.0,2.0,4.0,,0.2962962962962969,0.2962962962962969
16,3,0.5,0.25,1.0,1.0,1.0,,0.07407407407407422,0.14814814814814933
16,3,1.0,0.5,1.0,1.0,2.0,,0.14814814814814947,0.22222222222222113
16,3,0.5,0.25,1.0,0.5,1.0,,0.07407407407407318,0.11111111111111088

17,1,1.0,1.0,2.0,1.0,1.0,,0.16666666666666705,0.2666666666666677
17,1,1.0,1.0,3.0,2.0,5.0,,0.2666666666666676,0.3333333333333328
17,1,0.5,0.3333333333333333,1.0,1.0,2.0,,0.11111111111111074,0.16666666666666674
17,1,1.0,0.5,1.0,1.0,2.0,,0.16666666666666607,0.16666666666666666
17,1,1.0,0.2,0.5,0.5,1.0,,0.06666666666666657,0.1666666666666667

17,2,1.0,1.0,2.0,1.0,2.0,,0.24701195219123545,0.31872509960159345
17,2,1.0,1.0,5.0,4.0,2.0,,0.31872509960159345,0.3187250996015936
17,2,0.5,0.2,1.0,1.0,1.0,,0.06374501992031872,0.12350597609561743
17,2,1.0,0.25,1.0,1.0,2.0,,0.07968127490039884,0.24701195219123526
17,2,0.5,0.5,1.0,0.5,1.0,,0.12350597609561714,0.15936254980079673

17,3,1.0,1.0,2.0,1.0,2.0,,0.2285714285714289,0.28571428571428575
17,3,1.0,1.0,2.0,2.0,2.0,,0.2857142857142853,0.2857142857142855
17,3,0.5,0.5,1.0,1.0,1.0,,0.14285714285714254,0.1428571428571431
17,3,1.0,0.5,1.0,1.0,2.0,,0.14285714285714313,0.22857142857142912
17,3,0.5,0.5,1.0,0.5,1.0,,0.11428571428571452,0.14285714285714246

18,1,1.0,1.0,2.0,1.0,2.0,,0.22222222222222215,0.33333333333333315
18,1,1.0,1.0,6.0,3.0,5.0,,0.33333333333333315,0.3333333333333332
18,1,0.5,0.16666666666666666,1.0,1.0,1.0,,0.05555555555555553,0.1111111111111112
18,1,1.0,0.3333333333333333,1.0,1.0,2.0,,0.11111111111111122,0.2222222222222222
18,1,0.5,0.2,1.0,0.5,1.0,,0.06666666666666693,0.11111111111111127

18,2,1.0,1.0,2.0,1.0,2.0,,0.27160493827160415,0.27160493827160415
18,2,1.0,1.0,6.0,2.0,2.0,,0.27160493827160415,0.29629629629629606
18,2,0.5,0.16666666666666666,1.0,1.0,1.0,,0.04938271604938268,0.14814814814814906
18,2,1.0,0.5,1.0,1.0,2.0,,0.1481481481481487,0.2716049382716049
18,2,0.5,0.5,1.0,0.5,1.0,,0.1358024691358021,0.1358024691358021

18,3,1.0,1.0,3.0,1.0,2.0,,0.20338983050847487,0.3389830508474577
18,3,1.0,1.0,4.0,5.0,2.0,,0.33898305084745745,0.33898305084745745
18,3,0.3333333333333333,0.25,1.0,1.0,2.0,,0.0847457627118634,0.08474576271186442
18,3,1.0,0.2,1.0,1.0,2.0,,0.06779661016949148,0.2033898305084745
18,3,0.5,0.5,0.5,0.5,1.0,,0.04237288135593259,0.16949152542372886

19,1,1.0,1.0,1.0,1.0,2.0,,0.1764705882352936,0.2647058823529412
19,1,1.0,1.0,3.0,2.0,6.0,,0.2647058823529412,0.35294117647058876
19,1,1.0,0.3333333333333333,1.0,1.0,1.0,,0.11764705882352959,0.1764705882352939
19,1,1.0,0.5,1.0,1.0,2.0,,0.17647058823529438,0.1764705882352946
19,1,0.5,0.16666666666666666,1.0,0.5,1.0,,0.058823529411764885,0.1176470588235291

19,2,1.0,1.0,2.0,1.0,2.0,,0.23999999999999977,0.23999999999999982
19,2,1.0,1.0,3.0,2.0,2.0,,0.24,0.32000000000000006
19,2,0.5,0.3333333333333333,1.0,1.0,2.0,,0.10666666666666674,0.16000000000000014
19,2,1.0,0.5,1.0,1.0,2.0,,0.16000000000000014,0.2400000000000002
19,2,0.5,0.5,0.5,0.5,1.0,,0.07999999999999985,0.11999999999999988

19,3,1.0,1.0,2.0,1.0,2.0,,0.19999999999999984,0.29999999999999993
19,3,1.0,1.0,2.0,3.0,2.0,,0.29999999999999993,0.29999999999999993
19,3,0.5,0.5,1.0,1.0,2.0,,0.1499999999999995,0.15000000000000013
19,3,1.0,0.3333333333333333,1.0,1.0,2.0,,0.10000000000000017,0.2000000000000003
19,3,0.5,0.5,0.5,0.5,1.0,,0.07500000000000051,0.14999999999999977

20,1,1.0,1.0,1.0,1.0,2.0,,0.18072289156626498,0.28915662650602353
20,1,1.0,1.0,5.0,2.0,3.0,,0.28915662650602353,0.3614457831325306
20,1,1.0,0.2,1.0,1.0,2.0,,0.07228915662650612,0.18072289156626498
20,1,1.0,0.5,1.0,1.0,2.0,,0.18072289156626495,0.18072289156626495
20,1,0.5,0.3333333333333333,0.5,0.5,1.0,,0.09036144578313082,0.09638554216867451

20,2,1.0,1.0,1.0,1.0,2.0,,0.18181818181818254,0.2909090909090898
20,2,1.0,1.0,2.0,5.0,6.0,,0.29090909090908973,0.36363636363636476
20,2,1.0,0.5,1.0,1.0,2.0,,0.18181818181818132,0.18181818181818132
20,2,1.0,0.2,1.0,1.0,2.0,,0.07272727272727292,0.18181818181818238
20,2,0.5,0.16666666666666666,0.5,0.5,1.0,,0.060606060606060386,0.09090909090909115

20,3,1.0,1.0,2.0,1.0,2.0,,0.21428571428571444,0.28571428571428575
20,3,1.0,1.0,2.0,2.0,2.0,,0.2857142857142853,0.2857142857142855
20,3,0.5,0.5,1.0,1.0,2.0,,0.14285714285714277,0.1428571428571431
20,3,1.0,0.5,1.0,1.0,2.0,,0.14285714285714268,0.214285714285714
20,3,0.5,0.5,0.5,0.5,1.0,,0.07142857142857181,0.1428571428571429

21,1,1.0,1.0,2.0,1.0,2.0,,0.19230769230769218,0.30769230769230804
21,1,1.0,1.0,2.0,4.0,5.0,,0.3076923076923076,0.3076923076923076
21,1,0.5,0.5,1.0,1.0,1.0,,0.15384615384615402,0.15384615384615402
21,1,1.0,0.25,1.0,1.0,1.0,,0.07692307692307665,0.1923076923076925
21,1,0.5,0.2,1.0,1.0,1.0,,0.06153846153846152,0.15384615384615372

21,2,1.0,1.0,1.0,1.0,2.0,,0.19047619047618988,0.2857142857142855
21,2,1.0,1.0,2.0,2.0,2.0,,0.2857142857142855,0.28571428571428603
21,2,1.0,0.5,1.0,1.0,1.0,,0.14285714285714277,0.19047619047619005
21,2,1.0,0.5,1.0,1.0,1.0,,0.14285714285714313,0.19047619047619
21,2,0.5,0.5,1.0,1.0,1.0,,0.14285714285714315,0.14285714285714368

21,3,1.0,1.0,1.0,1.0,2.0,,0.18000000000000005,0.29999999999999954
21,3,1.0,1.0,6.0,2.0,3.0,,0.29999999999999966,0.3599999999999999
21,3,1.0,0.16666666666666666,1.0,1.0,1.0,,0.06000000000000022,0.18000000000000016
21,3,1.0,0.5,1.0,1.0,2.0,,0.17999999999999994,0.1800000000000001
