PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-52_PCM-1"", ""Trial-52_PCM-2"", ""Trial-52_PCM-3""]",12.326187946921317,12.955587049659833,11.090354888958672,Error,Error,6.71962065215413,0.702996763183668,1.382499334764936,0.0
"Any[""Trial-53_PCM-1"", ""Trial-53_PCM-2"", ""Trial-53_PCM-3""]",11.667442533807264,14.600224525698,9.210340371976262,Error,Error,4.39444915467244,1.0101908271034574,2.6031605287164936,0.0
"Any[""Trial-54_PCM-1"", ""Trial-54_PCM-2"", ""Trial-54_PCM-3""]",10.82674643740761,11.306335113223744,9.334702821308934,Error,Error,4.004455851581819,2.515176279758675,2.4514249647391697,0.0
"Any[""Trial-55_PCM-1"", ""Trial-55_PCM-2"", ""Trial-55_PCM-3""]",13.913953766712599,16.96249481193519,11.985420295858537,Error,Error,5.672106121044885,0.7945439297425576,2.8557078085266245,0.0
"Any[""Trial-56_PCM-1"", ""Trial-56_PCM-2"", ""Trial-56_PCM-3""]",9.37531149302545,10.071049461915386,8.788898309344845,Error,Error,4.815891881166847,2.638794022443438,1.9943540510599886,0.0
"Any[""Trial-57_PCM-1"", ""Trial-57_PCM-2"", ""Trial-57_PCM-3""]",17.723263943945426,20.21178822001376,14.950678473133483,Error,Error,8.50538373978269,1.729242710826595,4.140177652566623,0.0
"Any[""Trial-58_PCM-1"", ""Trial-58_PCM-2"", ""Trial-58_PCM-3""]",15.906243143570695,18.25198869374085,14.22139224595766,Error,Error,7.585472852117301,0.8620767205426638,3.1708528993261105,0.0
"Any[""Trial-59_PCM-1"", ""Trial-59_PCM-2"", ""Trial-59_PCM-3""]",16.16166095457267,15.916192175237796,13.15308957133943,Error,Error,5.5098070942064625,1.2169974586246903,1.4989237567478026,0.0
"Any[""Trial-60_PCM-1"", ""Trial-60_PCM-2"", ""Trial-60_PCM-3""]",13.41871976639055,18.948532211928942,12.039347398026994,Error,Error,6.2944568457451,1.7463279566338183,1.0929911039325688,0.0
"Any[""Trial-61_PCM-1"", ""Trial-61_PCM-2"", ""Trial-61_PCM-3""]",10.230566663296784,11.553487382187603,8.648111788780291,Error,Error,3.0114126610201213,0.7620715596593399,0.38526513656703454,0.0
"Any[""Trial-62_PCM-1"", ""Trial-62_PCM-2"", ""Trial-62_PCM-3""]",14.705824724220168,17.733924891004975,9.047052393895157,Error,Error,6.665440037922875,2.0432989383478324,2.1627411807522883,0.0
"Any[""Trial-63_PCM-1"", ""Trial-63_PCM-2"", ""Trial-63_PCM-3""]",15.03148574797121,14.983891832903751,11.982929094215905,Error,Error,3.8550179668310243,3.18729890358148,2.325339903475947,0.0
"Any[""Trial-64_PCM-1"", ""Trial-64_PCM-2"", ""Trial-64_PCM-3""]",9.908503746542772,12.597473287429246,8.788898309344876,Error,Error,4.00445585158182,0.920444659631289,2.728723957355979,0.0
"Any[""Trial-65_PCM-1"", ""Trial-65_PCM-2"", ""Trial-65_PCM-3""]",14.117804520259035,16.971810242112376,12.67634062774901,Error,Error,5.750350376620398,2.2124460776206885,2.528130974127251,0.0
"Any[""Trial-66_PCM-1"", ""Trial-66_PCM-2"", ""Trial-66_PCM-3""]",10.97766984192183,11.496381587708328,10.102914577233204,Error,Error,6.153365417288857,0.4904077125381363,0.5192152215166006,1.7763568394002505e-15
"Any[""Trial-67_PCM-1"", ""Trial-67_PCM-2"", ""Trial-67_PCM-3""]",12.17808640747745,12.513613262081037,9.584301624981263,Error,Error,5.743565335335575,1.9566534818187202,1.880011810983369,0.0
"Any[""Trial-68_PCM-1"", ""Trial-68_PCM-2"", ""Trial-68_PCM-3""]",15.169867450335733,16.412193909140786,12.313507416840338,Error,Error,4.466524021236561,0.34551506475410143,2.0432991343590627,0.0
"Any[""Trial-69_PCM-1"", ""Trial-69_PCM-2"", ""Trial-69_PCM-3""]",16.7027450520422,17.53209344975583,12.248888059291255,Error,Error,7.361246365109296,4.049361473086411,4.470131657884783,0.0
"Any[""Trial-70_PCM-1"", ""Trial-70_PCM-2"", ""Trial-70_PCM-3""]",16.01345299126068,18.021557339864025,13.604789526648599,Error,Error,8.004084952283215,2.9171930652436755,1.413293293658274,0.0
"Any[""Trial-71_PCM-1"", ""Trial-71_PCM-2"", ""Trial-71_PCM-3""]",15.634218845812104,15.361982857575667,13.6047895266487,Error,Error,9.4159801468681,2.2899727416143616,0.22756925159284602,0.0
"Any[""Trial-72_PCM-1"", ""Trial-72_PCM-2"", ""Trial-72_PCM-3""]",12.178083043750583,13.986399044850668,9.36447483763138,Error,Error,5.143369827719164,0.8026810888344134,2.731519382938644,0.0
"Any[""Trial-73_PCM-1"", ""Trial-73_PCM-2"", ""Trial-73_PCM-3""]",11.98292541294663,13.205229484631431,9.970514569395267,Error,Error,4.2039184861320305,1.514986379757099,0.860561025446775,0.0
"Any[""Trial-74_PCM-1"", ""Trial-74_PCM-2"", ""Trial-74_PCM-3""]",16.745341791774706,22.668692299648065,15.621028309309228,Error,Error,6.528225950118677,3.5599981083596557,4.651721030958061,0.0
"Any[""Trial-75_PCM-1"", ""Trial-75_PCM-2"", ""Trial-75_PCM-3""]",11.213438925428044,14.9928679672005,9.151364088154285,Error,Error,4.155162006399456,2.6015384355158853,3.0876202794196486,0.0
"Any[""Trial-76_PCM-1"", ""Trial-76_PCM-2"", ""Trial-76_PCM-3""]",14.960687919377047,17.0946824224799,14.7340648547387,Error,Error,6.288499526941157,3.3104968888610156,2.8782083367568214,0.0
"Any[""Trial-77_PCM-1"", ""Trial-77_PCM-2"", ""Trial-77_PCM-3""]",13.966610906330843,17.02481694006043,11.561487031584722,Error,Error,7.408923469421269,2.9913268410876404,2.7745521680939778,0.0
