Trial,PCM,t_L,t_U
707,1,0.9999999999999998,1.0000000000000002
707,2,1.0,1.0
707,3,1.0,1.0000000000000002
708,1,0.9928571428571424,1.0072463768115947
708,2,0.9868421052631579,1.013513513513514
708,3,0.991666666666666,1.0084745762711873
709,1,1.0000000000000004,0.9999999999999998
709,2,0.9914285714285715,1.0087209302325584
709,3,0.9999999999999998,1.0000000000000004
710,1,1.0,1.0
710,2,0.9999999999999998,1.0
710,3,0.9999999999999998,1.0000000000000002
711,1,1.0000000000000002,1.0000000000000002
711,2,1.0000000000000004,1.0
711,3,0.9777777777777777,1.0232558139534886
712,1,1.0,1.0000000000000004
712,2,1.0,1.0
712,3,0.9868421052631579,1.013513513513514
713,1,1.0000000000000002,1.0
713,2,0.9999999999999998,1.0000000000000002
713,3,1.0000000000000002,1.0
714,1,0.9999999999999998,1.0000000000000004
714,2,1.0,1.0000000000000002
714,3,1.0000000000000004,1.0000000000000002
715,1,0.9999999999999996,1.0000000000000004
715,2,0.9492753623188422,1.056451612903224
715,3,0.9999999999999998,1.0000000000000002
716,1,1.0,1.0
716,2,0.9999999999999998,1.0000000000000002
716,3,0.9999999999999998,1.0000000000000002
717,1,1.0000000000000004,0.9999999999999998
717,2,1.0,1.0
717,3,0.9999999999999996,1.0000000000000004
718,1,1.0000000000000002,1.0
718,2,0.9782608695652178,1.0227272727272723
718,3,0.9999999999999998,1.0000000000000002
719,1,1.0000000000000002,1.0000000000000002
719,2,1.0,1.0000000000000002
719,3,1.0,1.0000000000000004
720,1,1.0,1.0000000000000004
720,2,0.9687499999999998,1.0333333333333332
720,3,1.0,1.0000000000000002
721,1,1.0000000000000002,1.0
721,2,1.0000000000000002,1.0
721,3,1.0,1.0000000000000004
722,1,1.0,1.0
722,2,0.9999999999999996,1.0000000000000004
722,3,0.96578947368421,1.0367231638418088
723,1,1.0000000000000002,1.0
723,2,1.0000000000000004,1.0000000000000002
723,3,1.0,1.0000000000000002
724,1,0.9651162790697676,1.0374999999999996
724,2,1.0000000000000004,0.9999999999999996
724,3,1.0000000000000002,0.9999999999999998
725,1,1.0,1.0000000000000004
725,2,1.0,1.0000000000000002
725,3,1.0,1.0000000000000002
726,1,0.993571428571427,1.0065123010130261
726,2,1.0,1.0000000000000004
726,3,0.9861111111111118,1.0142857142857147
727,1,0.9999999999999998,1.0000000000000002
727,2,1.0000000000000004,0.9999999999999998
727,3,0.9868421052631579,1.013513513513514
728,1,0.9916666666666671,1.008474576271186
728,2,1.0,1.0
728,3,0.9999999999999996,1.0000000000000004
729,1,1.0,1.0000000000000004
729,2,0.9999999999999998,1.0000000000000004
729,3,0.9999999999999998,1.0000000000000004
730,1,1.0000000000000002,0.9999999999999998
730,2,1.0000000000000002,1.0
730,3,1.0,1.0
731,1,0.9868421052631583,1.0135135135135136
731,2,0.977777777777778,1.0232558139534884
731,3,1.0,1.0
732,1,0.9999999999999998,1.0000000000000002
732,2,0.9523809523809521,1.0526315789473688
732,3,0.9928571428571424,1.0072463768115947
733,1,1.0000000000000004,1.0
733,2,0.9999999999999996,1.0000000000000002
733,3,0.9999999999999998,1.0000000000000004
734,1,1.0000000000000004,1.0
734,2,1.0,1.0000000000000002
734,3,1.0,1.0
735,1,1.0000000000000002,1.0
735,2,0.9999999999999998,1.0000000000000002
735,3,0.9914285714285711,1.0087209302325586
736,1,0.9714285714285713,1.0303030303030305
736,2,1.0,0.9999999999999998
736,3,0.9868421052631579,1.013513513513514
737,1,0.9999999999999998,1.0
737,2,0.9999999999999998,1.0000000000000002
737,3,0.9861111111111112,1.0142857142857147
738,1,0.9868421052631583,1.0135135135135136
738,2,1.0,1.0000000000000009
738,3,1.0,1.0000000000000004
739,1,0.9999999999999998,1.0000000000000004
739,2,0.9999999999999993,1.0000000000000004
739,3,1.0,1.0000000000000002
740,1,0.9999999999999998,1.0
740,2,1.0000000000000002,1.0
740,3,1.0000000000000002,0.9999999999999998
741,1,1.0000000000000002,1.0
741,2,0.9722222222222228,1.0294117647058822
741,3,0.9777777777777777,1.0232558139534884
742,1,0.9444444444444459,1.0624999999999987
742,2,1.0,0.9999999999999998
742,3,1.0,1.0000000000000004
743,1,0.977777777777778,1.0232558139534882
743,2,1.0000000000000002,1.0000000000000002
743,3,0.9868421052631583,1.0135135135135136
744,1,0.9999999999999998,1.0000000000000004
744,2,0.9868421052631572,1.013513513513514
744,3,0.9791666666666667,1.0217391304347834
745,1,0.973684210526316,1.027777777777778
745,2,1.0,1.0000000000000004
745,3,1.0,1.0000000000000002
746,1,0.9605263157894741,1.042857142857143
746,2,1.0000000000000002,0.9999999999999998
746,3,1.0000000000000002,1.0000000000000002
747,1,0.9928571428571424,1.0072463768115947
747,2,1.0,1.0000000000000004
747,3,0.9999999999999998,1.0000000000000004
748,1,1.0,1.0
748,2,1.0,1.0000000000000056
748,3,0.9868421052631579,1.013513513513514
749,1,1.0,1.0000000000000004
749,2,0.9999999999999996,1.0000000000000007
749,3,1.0000000000000002,1.0
750,1,0.9736842105263163,1.0277777777777777
750,2,0.9945054945054946,1.005555555555556
750,3,1.0000000000000002,1.0000000000000004
751,1,0.9809523809523814,1.0198019801980203
751,2,1.0000000000000002,1.0
751,3,1.0,1.0000000000000004
752,1,1.0000000000000002,1.0
752,2,0.9702970297029697,1.0315789473684216
752,3,1.0,1.0
753,1,0.9857142857142859,1.0147058823529411
753,2,0.9999999999999998,1.0000000000000002
753,3,1.0,1.0000000000000004
754,1,1.0,1.0000000000000002
754,2,1.0000000000000002,1.0000000000000002
754,3,0.9999999999999998,1.0
755,1,1.0000000000000002,1.0
755,2,1.0,1.0000000000000004
755,3,1.0000000000000004,0.9999999999999996
756,1,1.0,1.0000000000000002
756,2,0.9868421052631583,1.0135135135135136
756,3,1.0000000000000002,1.0
757,1,0.9999999999999998,1.0
757,2,1.0,1.0
757,3,1.0,1.0000000000000002
758,1,1.0,1.0000000000000004
758,2,1.0000000000000002,0.9999999999999998
758,3,1.0000000000000002,1.0
759,1,1.0000000000000002,0.9999999999999996
759,2,1.0000000000000007,0.9999999999999996
759,3,1.0,1.0000000000000004
760,1,1.0000000000000002,1.0000000000000038
760,2,0.9347826086956529,1.0749999999999993
760,3,1.0000000000000002,1.0000000000000002
761,1,0.9999999999999998,1.0000000000000004
761,2,0.9861111111111094,1.0142857142857165
761,3,1.0000000000000002,1.0000000000000002
762,1,0.9999999999999996,1.0000000000000007
762,2,1.0,0.9999999999999996
762,3,0.9868421052631572,1.013513513513514
763,1,1.0,1.0
763,2,0.9857142857142861,1.0147058823529411
763,3,1.0000000000000002,1.0
764,1,1.0,1.0000000000000009
764,2,1.0,1.0
764,3,0.9814814814814817,1.0192307692307694
765,1,0.9999999999999996,1.0000000000000007
765,2,1.0000000000000002,1.0
765,3,0.9999999999999998,1.0000000000000004
766,1,1.0,1.0000000000000002
766,2,0.9868421052631579,1.013513513513514
766,3,1.0,1.0
767,1,0.9928571428571424,1.0072463768115947
767,2,1.0000000000000004,0.9999999999999996
767,3,0.9861111111111094,1.0142857142857165
768,1,1.0,0.9999999999999998
768,2,1.0,1.0000000000000007
768,3,0.9999999999999998,1.0000000000000004
769,1,0.9868421052631572,1.013513513513514
769,2,0.9999999999999998,1.0000000000000002
769,3,1.0000000000000002,0.9999999999999998
770,1,1.0,1.0
770,2,0.9999999999999998,1.0000000000000004
770,3,1.0000000000000004,0.9999999999999996
771,1,0.9999999999999998,1.0000000000000002
771,2,1.0,1.0
771,3,1.0000000000000002,1.0
772,1,1.0,1.0000000000000004
772,2,1.0000000000000004,0.9999999999999996
772,3,0.9999999999999998,1.0000000000000002
773,1,1.0,1.0000000000000002
773,2,1.0000000000000004,0.9999999999999996
773,3,1.0000000000000002,1.0
774,1,1.0,1.0
774,2,1.0000000000000002,0.9999999999999998
774,3,1.0000000000000002,0.9999999999999996
775,1,0.9722222222222228,1.0294117647058822
775,2,1.0,1.0000000000000002
775,3,0.9999999999999998,1.0000000000000002
776,1,1.0,1.0
776,2,1.0,1.0
776,3,1.0,1.0000000000000004
777,1,0.9916666666666663,1.0084745762711869
777,2,0.9722222222222225,1.029411764705884
777,3,1.0000000000000002,1.0
778,1,1.0,1.0000000000000002
778,2,1.0,1.0000000000000007
778,3,0.9999999999999998,1.0000000000000002
779,1,1.0,1.0000000000000004
779,2,0.9736842105263153,1.0277777777777786
779,3,0.9868421052631583,1.0135135135135136
780,1,0.9999999999999998,1.0000000000000004
780,2,0.9868421052631572,1.013513513513514
780,3,0.9999999999999998,1.0000000000000004
781,1,1.0,1.0
781,2,0.9999999999999998,1.0000000000000002
781,3,1.0000000000000002,1.0
782,1,1.0,1.0000000000000009
782,2,0.9777777777777786,1.0232558139534886
782,3,0.9999999999999998,1.0000000000000004
783,1,1.0,1.0000000000000004
783,2,1.0000000000000002,1.0
783,3,0.9764705882352939,1.0246913580246915
784,1,0.9861111111111119,1.0142857142857138
784,2,1.0000000000000002,1.0
784,3,1.0000000000000002,1.0
785,1,1.0000000000000002,1.0000000000000004
785,2,1.0000000000000002,1.0
785,3,0.9999999999999998,1.0000000000000002
786,1,1.0000000000000002,1.0
786,2,0.9999999999999996,1.0000000000000002
786,3,1.0000000000000004,0.9999999999999998
787,1,1.0,0.9999999999999998
787,2,1.0000000000000002,0.9999999999999996
787,3,1.0,1.0000000000000004
788,1,0.9999999999999998,1.0
788,2,0.9727891156462588,1.0287769784172678
788,3,0.977777777777778,1.0232558139534882
789,1,0.9583333333333336,1.0454545454545447
789,2,0.9791666666666667,1.0217391304347834
789,3,0.9916666666666669,1.0084745762711864
790,1,1.0,1.0000000000000002
790,2,1.0000000000000004,1.0000000000000002
790,3,1.0,1.0000000000000004
791,1,1.0,0.9999999999999996
