Trial,統合した解の中心の総和,DM1,DM1の式1の最適値,DM1の積,DM1の式10の最適値,DM2,DM2の式1の最適値,DM2の積,DM2の式10の最適値,DM3,DM3の式1の最適値,DM3の積,DM3の式10の最適値
27,0.946969641969708,0.9791667016666505,0.20833333333333026,0.20770202762625933,0.21212121212121227,0.9749999430000064,0.24999999999999978,0.24999998538461732,0.2564102564102567,0.9999999999999996,0.22727272727272707,0.2272727272727274,0.22727272727272751
28,1.0094245658432293,0.9404761917552609,0.2619047619047622,0.2463151930787596,0.26190476190476275,0.9722222032222274,0.2777777777777781,0.27006172311728527,0.2777777777777777,0.9999999840000009,0.24999999999999967,0.24999999599999778,0.24999999999999756
29,0.9724881127219456,0.9999999450000459,0.24242424242424254,0.24242422909092054,0.24242424242424276,0.9833333161111029,0.30000000000000027,0.29499999483333167,0.3000000000000008,0.9868424002631127,0.2368421052631584,0.23416599328277252,0.23728813559322037
30,0.9305555516919205,0.986111099747476,0.2499999999999999,0.24652777493686878,0.24999999999999978,0.9722222108585907,0.277777777777777,0.2700617252384973,0.2777777777777777,0.9361110997474762,0.3500000000000003,0.3303921528520507,0.35294117647058854
31,1.0552750092860546,0.9456521129130424,0.3695652173913061,0.3602484239668735,0.38095238095238115,0.9444443569444418,0.39682539682539697,0.38227509685846434,0.40476190476190455,0.9999999799999973,0.2500000000000001,0.24999999499999956,0.2500000000000002
32,0.9565340885873462,0.9523809209523815,0.33333333333333337,0.31746030698412686,0.33333333333333304,0.9959430998681378,0.23529411764705843,0.2343395529101499,0.23529411764705865,0.9310342777585987,0.3448275862068966,0.32860033332656413,0.3529411764705881
33,1.0190475302976245,0.9404761179761929,0.40476190476190455,0.40476187355937415,0.430379746835443,0.9500000150000028,0.36666666666666614,0.3666666724561417,0.38596491228070207,0.9642856992857092,0.35714285714285765,0.35714285158729947,0.37037037037037013
34,0.9678362724210506,0.9649122937017539,0.28070175438596523,0.2756892267719295,0.2857142857142855,0.9861111416666639,0.25000000000000056,0.24652778541666576,0.24999999999999978,0.9791665816666729,0.20833333333333282,0.20770200217171886,0.2121212121212125
35,0.9987599795349298,0.9999999900000007,0.1875000000000001,0.18749999812500023,0.1875000000000001,0.9642859092857294,0.35714285714285765,0.34615391615385144,0.3589743589743588,0.9444445018444514,0.3015873015873016,0.2871111285607136,0.3040000000000004
36,0.9615857947231055,1.0000000000000004,0.20588235294117618,0.20588235294117638,0.2058823529411763,0.9391891466891915,0.33783783783783783,0.331478522360891,0.3529411764705881,0.9749999516666672,0.34999999999999987,0.3412499830833336,0.3500000000000001
37,1.0595237729047613,0.9801587010634909,0.277777777777778,0.2722663058509696,0.2777777777777777,0.9999999788095221,0.28571428571428603,0.28571427965986324,0.2857142857142855,0.9523809421428573,0.38095238095238093,0.38095237685714295,0.4
38,0.9841269608391053,0.9444444252777779,0.3333333333333329,0.33333332656862735,0.3529411764705881,0.9761904790086582,0.23809523809523903,0.23242630452587082,0.23809523809523792,0.9761904751904743,0.2380952380952378,0.23242630361678052,0.23809523809523903
39,0.97816830788788,1.0000000000000029,0.2000000000000004,0.1999999999999992,0.19999999999999862,0.9705882002941013,0.2941176470588236,0.2854671177335599,0.29411764705882426,0.9756097472880373,0.24390243902439024,0.2439024368220092,0.2499999999999999
40,0.9658426179905063,0.9561403547343349,0.3157894736842106,0.30193905938978993,0.3157894736842105,0.9722222212222232,0.2777777777777778,0.27006172811728457,0.2777777777777781,0.9999999999999951,0.2272727272727273,0.22727272727272618,0.2272727272727273
41,0.9748023985869552,0.9456521798221349,0.3695652173913049,0.3621646646127324,0.3829787234042552,0.9318182268181798,0.31818181818181834,0.3106060756060597,0.33333333333333304,1.0,0.22727272727272751,0.22727272727272751,0.22727272727272751
42,1.049019540164569,0.9705881577941172,0.2941176470588234,0.294117623573975,0.3030303030303031,0.9761904626190487,0.33333333333333215,0.3333333286991877,0.34146341463414664,0.9791666488095243,0.29166666666666685,0.28559027256944464,0.29166666666666674
43,0.9888389898872174,0.9642853492857133,0.35714285714285665,0.35714272195767144,0.37037037037037024,0.9062500171052623,0.4374999999999998,0.4264705962848294,0.47058823529411775,0.9843749892857134,0.28125000000000044,0.28124999693877556,0.28571428571428603
44,0.9680451010749659,0.986842091513157,0.2368421052631584,0.2341659200200712,0.23728813559322037,0.9791666571505399,0.20833333333333026,0.207702018183448,0.21212121212121227,0.9523809398809531,0.23809523809523825,0.2267573666383222,0.23809523809523814
45,0.9544642610267867,0.9841269638144882,0.2539682539682535,0.24993700668304328,0.2539682539682526,0.9166666375000025,0.3999999999999998,0.37830686626984283,0.41269841269841323,0.9999999999999996,0.12500000000000044,0.12499999999999972,0.12499999999999978
46,0.95833331353031,0.9523809507142831,0.2857142857142855,0.2721088430612232,0.28571428571428514,1.0000000100000053,0.16666666666666563,0.16666666833333363,0.16666666666666607,0.9411764575882353,0.35294117647058887,0.34465616756752276,0.3661971830985915
47,0.9772408831554174,0.9705882702941144,0.29411764705882315,0.2936233422738498,0.3025210084033614,0.9880952346577376,0.2619047619047621,0.2587868471722646,0.26190476190476186,0.9999999782812499,0.3571428571428572,0.35714284938616075,0.3571428571428572
48,0.9816176045588237,0.9833333183333327,0.23333333333333328,0.2333333297740115,0.2372881355932207,0.9999999700000004,0.2499999999999999,0.2499999925000002,0.2500000000000001,0.926470573235294,0.382352941176471,0.37058822929411794,0.40000000000000036
49,1.0059523134523825,0.9666666466666639,0.2666666666666675,0.26666666114942505,0.2758620689655178,0.999999984999995,0.11666666666666647,0.116666664916666,0.11666666666666659,0.9821428121428597,0.3928571428571427,0.39285712485714414,0.40000000000000024
50,0.9772727610227272,0.9791667616666697,0.20833333333333337,0.2061403708771934,0.21052631578947345,0.9393939318939386,0.3030303030303034,0.2846648278466478,0.30303030303030276,0.9444445094444445,0.3888888888888886,0.3672839758950617,0.38888888888888884
51,0.9718071002172025,0.9456521589130369,0.3695652173913049,0.36216465660499275,0.3829787234042552,0.9605262887894772,0.2368421052631582,0.2274930683975076,0.23684210526315774,0.9453125449998474,0.2656249999999998,0.2641314463970157,0.2794117647058818
52,1.0339794840089045,0.982954570454541,0.19318181818181746,0.19097403083116743,0.19428571428571373,0.9722221932222229,0.38888888888888884,0.3780864084753089,0.38888888888888884,0.970588234294116,0.2941176470588237,0.28546712773356314,0.29411764705882315
53,0.9884110772969663,0.9485294667647053,0.3088235294117645,0.30597724734345344,0.3225806451612905,0.9456521798221345,0.3695652173913049,0.3621646646127322,0.3829787234042552,0.9999999920000003,0.24999999999999933,0.24999999800000008,0.25
54,0.9824173227510122,0.9749999430000038,0.25000000000000033,0.24999998538461646,0.2564102564102565,0.9999999945833301,0.07692307692307732,0.07692307650640952,0.07692307692307643,0.978570933571559,0.242857142857143,0.2428570200104594,0.2481751824817513
55,0.9724280414521271,0.9431818304545456,0.2500000000000002,0.2418414949883448,0.25641025641025617,1.0,0.16470588235294048,0.16470588235294126,0.16470588235294126,0.9404761882034631,0.26190476190476175,0.246315192148526,0.26190476190476186
56,0.9946059662523442,0.980769199102559,0.2692307692307695,0.26405324591222723,0.26923076923076905,0.9791667016666483,0.20833333333333026,0.2077020276262589,0.21212121212121227,0.9390243202439106,0.36585365853658613,0.35530649955174987,0.3783783783783783
57,0.9620311110678404,0.9705882002941155,0.29411764705882415,0.28546711773356304,0.29411764705882315,0.9285713335714427,0.4285714285714287,0.40766546351917005,0.4390243902439025,0.939024320243905,0.36585365853658613,0.35530649955174776,0.3783783783783783
58,0.9535256148680047,0.9583333183333349,0.2500000000000001,0.2395833295833335,0.24999999999999978,0.9791666582183914,0.20833333333333304,0.20614034909860848,0.21052631578947345,0.9999999814285688,0.3076923076923078,0.3076923019780219,0.3076923076923084
59,0.9702379789880753,0.9404761179761931,0.40476190476190455,0.4047618735593742,0.430379746835443,0.9384919159920643,0.36111111111111227,0.3436730959970933,0.36619718309859084,0.9761904611904728,0.23809523809523903,0.23242630028344813,0.23809523809524036
60,0.9491767658716554,0.9999999938461563,0.09374999999999956,0.09374999942307716,0.09375,0.9583333272222219,0.24999999999999978,0.23958333180555547,0.25,0.9596774543548365,0.274193548387097,0.2741935583870967,0.28571428571428625
61,0.9375000087500005,0.8958333458333336,0.41666666666666674,0.4022108899659867,0.44897959183673486,0.9999999900000005,0.24999999999999933,0.24999999750000013,0.25,0.9791666816666675,0.20833333333333337,0.20614035403508768,0.21052631578947345
62,0.9687499716911783,0.930555538986928,0.33333333333333337,0.3101851796623091,0.33333333333333304,0.9444444327777771,0.3333333333333339,0.3333333292156863,0.35294117647058854,0.9791666457843158,0.2916666666666665,0.29166666044639195,0.2978723404255319
63,1.0073197654996375,0.999999919999988,0.2708333333333337,0.27083331166666325,0.27083333333333315,0.979729723501658,0.22972972972973116,0.22507304458821903,0.22972972972973005,0.9583333320833345,0.3333333333333325,0.3333333328985513,0.34782608695652195
64,1.0005347466310168,0.9868421152631583,0.2368421052631584,0.23416592565566471,0.23728813559322037,0.9999999999999998,0.16470588235294048,0.16470588235294123,0.16470588235294126,0.9999999764285727,0.18181818181818155,0.18181817753246785,0.18181818181818188
65,1.0138888402525372,0.9583333183333385,0.2500000000000001,0.2395833295833344,0.24999999999999978,0.9305555360100997,0.3611111111111116,0.34076681600369835,0.3661971830985914,0.9999999775000084,0.2777777777777769,0.2777777715277801,0.2777777777777778
66,0.9642857367857152,0.988095266428572,0.23809523809523858,0.23526077772108872,0.23809523809523825,0.958333378333334,0.25000000000000044,0.24845680179012344,0.2592592592592591,0.9791667066666675,0.20833333333333304,0.20614035929824556,0.21052631578947345
67,0.9996498368023371,0.9583333433333304,0.24999999999999978,0.2395833358333326,0.25,0.999999989915253,0.21848739495798308,0.2184873927545932,0.2184873949579833,0.9761904626190494,0.33333333333333215,0.3333333286991879,0.34146341463414664
68,0.9976190421018045,0.9976190593087018,0.30952380952380987,0.308786851690789,0.30952380952380987,0.9999999729999935,0.22222222222222343,0.22222221622222088,0.22222222222222232,0.975000022999997,0.25000000000000033,0.2500000058974352,0.2564102564102565
69,0.9505870580869543,0.9999999921428578,0.18181818181818188,0.1818181803896106,0.18181818181818188,0.8838385138383799,0.41414141414141414,0.3954014404013807,0.44736842105263186,0.9391891070463426,0.33783783783783783,0.33147850836929726,0.3529411764705881
70,0.9948052044480573,0.9523809361309531,0.2857142857142856,0.27210883889455767,0.28571428571428537,0.9999999764285727,0.18181818181818155,0.18181817753246785,0.18181818181818188,0.9333334183333466,0.26666666666666705,0.2562091736601348,0.2745098039215691
71,0.9896464612714645,0.9722222032222219,0.2777777777777778,0.27006172311728416,0.2777777777777781,0.9999999999999992,0.1333333333333332,0.1333333333333332,0.1333333333333333,1.0,0.24242424242424232,0.2424242424242422,0.2424242424242422
72,1.02300819384157,0.9999999799999948,0.2500000000000001,0.24999999499999892,0.2500000000000002,0.980769199102557,0.2692307692307687,0.26405324591222673,0.26923076923076905,0.9642856642857138,0.3571428571428571,0.35714283862433854,0.37037037037037046
73,0.995822780559718,0.9473681660525758,0.3157894736842106,0.2991688945429187,0.3157894736842105,0.9642856642857169,0.3571428571428571,0.3571428386243397,0.37037037037037046,0.999999973000002,0.222222222222222,0.22222221622222266,0.2222222222222222
74,0.9460784435600512,0.9411765255882345,0.3529411764705882,0.3446561924689308,0.3661971830985914,0.9814814808564813,0.29629629629629584,0.29080932766118006,0.2962962962962967,0.9885621345032709,0.27777777777777857,0.27460059291757516,0.2777777777777777
75,0.9791163229468349,0.9999998616667551,0.21686746987951866,0.2168674398795373,0.2168674698795181,0.9333333308333346,0.2666666666666665,0.2562091496405233,0.27450980392156876,0.9583332283333146,0.4166666666666665,0.40656561202019414,0.4242424242424243
76,0.978921533627447,0.9833333283333354,0.23333333333333406,0.2313725478431378,0.23529411764705888,0.9411764575882346,0.3529411764705882,0.3446561675675224,0.3661971830985914,0.9791667616666659,0.20833333333333337,0.2061403708771926,0.21052631578947345
77,0.9227635606542499,0.947761188029849,0.25373134328358216,0.2537313416772824,0.26771653543307083,0.9705882237423943,0.2941176470588237,0.2936233281909767,0.3025210084033616,0.916666621666673,0.3888888888888886,0.3666666486666681,0.3999999999999988
78,1.0045112369518994,0.9749999429999996,0.25000000000000033,0.24999998538461538,0.2564102564102565,0.9868420982118754,0.2368421052631582,0.23416592160959737,0.23728813559322015,0.9795918359013601,0.24489795918367363,0.23990004144523044,0.24489795918367285
79,0.9528185312009673,0.9791666441666649,0.3333333333333336,0.32638888138888866,0.3333333333333337,0.9999999933333341,0.25,0.24999999833333353,0.25,0.9411763555882178,0.35294117647058876,0.33944065283509534,0.36065573770491843
80,1.0324675193127733,0.9761904626190488,0.33333333333333215,0.3333333286991877,0.34146341463414664,1.0,0.2272727272727273,0.2272727272727273,0.2272727272727273,0.9761904752976176,0.23809523809523903,0.2324263036422921,0.23809523809524036
81,0.957634407649769,0.9299999016666531,0.38000000000000056,0.37199996066666097,0.3999999999999997,0.9596774543548307,0.274193548387097,0.27419355838709447,0.2857142857142857,0.9583333316666633,0.2500000000000008,0.23958333291666561,0.24999999999999978
82,0.9691557672741212,0.9310605527272717,0.3500000000000003,0.3286096068449197,0.35294117647058854,0.9318181718181819,0.31818181818181834,0.31060605727272705,0.33333333333333304,0.9761904724807987,0.23809523809523903,0.23242630297162095,0.23809523809524036
83,0.9651428299067408,0.9599999605555528,0.31999999999999984,0.30719998737777676,0.31999999999999984,0.9426666528888876,0.33333333333333337,0.31422221762962893,0.33333333333333304,0.984126983501983,0.2539682539682544,0.24993701168304178,0.2539682539682524
84,1.0119047579047562,0.964285699285712,0.35714285714285765,0.35714285158730047,0.37037037037037013,0.9583333236666657,0.24999999999999978,0.23958333091666653,0.2500000000000001,0.9999999999999997,0.21428571428571397,0.21428571428571389,0.21428571428571397
85,0.9508679404858935,0.9782608578985507,0.3043478260869563,0.2977315654473849,0.30434782608695643,0.9761904484632036,0.23809523809523858,0.23242629725314376,0.23809523809523814,0.9230768972435923,0.3846153846153839,0.3692307588974373,0.40000000000000036
86,0.9787814446638652,0.9499999549999985,0.40000000000000024,0.3799999819999996,0.40000000000000024,0.999999993461538,0.23529411764705932,0.23529411610859746,0.2352941176470591,1.0000000144117667,0.20408163265306178,0.20408163559423775,0.2040816326530609
87,0.9416121679369881,0.9731475621783824,0.23287671232876728,0.23137774205639888,0.23776223776223804,0.8958333308333333,0.41666666666666674,0.4022108832312926,0.44897959183673486,0.9999999999999978,0.17045454545454475,0.17045454545454436,0.17045454545454475
88,0.9430869558763597,0.9761904611904761,0.23809523809523858,0.2324263002834501,0.23809523809524158,0.9868424002631688,0.2368421052631584,0.23416599328278587,0.23728813559322037,0.9305555425555554,0.3611111111111118,0.352102097183183,0.3783783783783783
89,1.051587290325423,0.9523809547619064,0.28571428571428614,0.276052450655625,0.28985507246376807,0.9761904626190648,0.33333333333333215,0.3333333286991932,0.34146341463414664,0.9722222212222631,0.2777777777777779,0.27006172811729523,0.2777777777777777
90,0.8954545528354869,0.9249999978571426,0.34999999999999964,0.349999999189189,0.3783783783783783,0.9999999764285494,0.18181818181818155,0.1818181775324636,0.18181818181818188,0.9431818159090903,0.2500000000000011,0.2418414912587411,0.2564102564102564
91,0.9918168028230654,0.9999999999999988,0.13513513513513564,0.13513513513513503,0.1351351351351352,0.999999999999999,0.2500000000000002,0.2500000000000006,0.2500000000000009,0.9513888730888872,0.34722222222222265,0.33265345212898134,0.34965034965034947
92,0.9875627335390453,0.9907407157407385,0.20370370370370372,0.20181755320644632,0.20370370370370328,0.9925847209912806,0.29166666666666763,0.28950387695579005,0.2916666666666665,0.9491525121728834,0.44067796610169463,0.4380703902336384,0.46153846153846145
93,0.9631241490452138,0.924999854999974,0.3500000000000001,0.3264705370588146,0.35294117647058854,0.9230768972435905,0.3846153846153839,0.36923075889743656,0.40000000000000036,0.9868421152631586,0.2368421052631583,0.23416592565566652,0.23728813559322215
94,0.9987373347373734,0.9305555425555547,0.3611111111111118,0.3521020971831828,0.3783783783783783,0.9722222012222234,0.38888888888888884,0.37808641158642015,0.38888888888888884,0.9999999945000003,0.27272727272727293,0.2727272712272728,0.2727272727272727
95,0.9483830525771129,0.9791667616666645,0.20833333333333304,0.2061403708771923,0.21052631578947345,0.9054726093159204,0.3980099502487562,0.3778231031677946,0.4172661870503602,0.9814814414814808,0.2962962962962965,0.2908093159945125,0.29629629629629595
96,0.9123302324563662,0.9705882002941202,0.2941176470588225,0.28546711773356437,0.29411764705882315,0.9999999999999998,0.30769230769230815,0.3076923076923079,0.30769230769230793,1.0000000000000002,0.1923076923076923,0.19230769230769257,0.1923076923076925
97,1.0211787893572146,0.9999999999999998,0.22222222222222232,0.22222222222222238,0.22222222222222243,0.9187499616666702,0.41249999999999964,0.3994565050724675,0.43478260869565455,0.9999999637500019,0.2068965517241378,0.20689654422413895,0.20689655172413857
98,0.9541687305781681,0.939655129913792,0.39655172413793094,0.3965517062021506,0.422018348623853,0.9056604190251635,0.37735849056603865,0.3622641676100657,0.40000000000000036,0.9999999854761882,0.22950819672131229,0.22950819338797743,0.2295081967213113
99,1.0038690411884914,0.9833333161111095,0.3000000000000004,0.2949999948333329,0.30000000000000004,0.9999999999999996,0.2500000000000002,0.2500000000000008,0.2500000000000009,0.9642857155357138,0.2142857142857142,0.2066326533290821,0.21428571428571486
100,0.9722221985555553,0.9722222075555551,0.27777777777777746,0.27006172432098763,0.2777777777777779,0.983333118333389,0.23333333333333361,0.2333332823163982,0.23728813559322115,0.9444444277777782,0.33333333333333326,0.3148148092592593,0.33333333333333326
101,0.9447463120843052,0.9456521129130284,0.3695652173913061,0.3602484239668682,0.38095238095238115,0.9918477247232996,0.29166666666666696,0.2892889197109625,0.29166666666666674,0.9999999764285734,0.18181818181818132,0.18181817753246762,0.18181818181818155
102,0.9946180300670466,0.9513888745785423,0.34722222222222265,0.33265345264983975,0.34965034965034947,0.9999999749999953,0.20000000000000173,0.19999999499999901,0.19999999999999996,1.0000000000000002,0.09374999999999956,0.09375000000000003,0.09375
103,1.002964396274906,0.9722222032222201,0.27777777777777857,0.27006172311728327,0.2777777777777777,0.978260857898551,0.3043478260869563,0.297731565447385,0.30434782608695643,0.9999999873076924,0.18181818181818188,0.1818181795104896,0.18181818181818188
104,0.9603950459313937,0.931818156818178,0.31818181818181834,0.31060605227272575,0.33333333333333304,0.9999999449999907,0.24242424242424232,0.2424242290909066,0.2424242424242422,0.9999999999999978,0.22784810126582233,0.22784810126582172,0.22784810126582222
105,1.0075268483472652,0.9791666556666663,0.29166666666666663,0.291666663390071,0.2978723404255321,0.9833333161111123,0.2999999999999998,0.2949999948333335,0.2999999999999998,0.9838709578362754,0.2258064516129038,0.2221644098339975,0.22580645161290303
106,1.0034340415340623,0.9791666752666639,0.20833333333333026,0.20833333516312016,0.2127659574468087,0.9642856817857102,0.3571428571428579,0.35714284510581834,0.37037037037037013,0.9999999999999988,0.1923076923076923,0.1923076923076923,0.1923076923076925
107,0.9250433437802521,1.0000000000000058,0.19900497512437942,0.19900497512437945,0.1990049751243783,0.9999999550000264,0.22222222222222132,0.22222221222222807,0.2222222222222222,0.9602273277272877,0.30681818181818155,0.301558995484603,0.3140495867768598
108,0.9305555346666683,1.0000000000000002,0.20833333333333304,0.20833333333333331,0.20833333333333326,0.999999987777782,0.24999999999999967,0.24999999694444305,0.24999999999999756,0.9722222032222232,0.2777777777777779,0.2700617231172841,0.2777777777777777
109,0.9939938814939945,0.9999999999999941,0.11111111111111027,0.11111111111111062,0.11111111111111127,0.939189107046345,0.33783783783783783,0.3314785083692981,0.3529411764705881,0.9761904461904776,0.28571428571428537,0.27891155605442225,0.2857142857142858
110,0.9961734352687062,0.999999995714286,0.16666666666666674,0.1666666659523813,0.16666666666666696,0.9999999999999993,0.20408163265306178,0.20408163265306076,0.2040816326530609,0.9687499692857124,0.31249999999999956,0.31249999009216545,0.3225806451612905
111,0.9568642085026896,0.9999999749999947,0.13333333333333308,0.13333332999999895,0.13333333333333297,0.9255319780754381,0.3191489361702131,0.30629115821201564,0.3309352517985613,0.9523809507142833,0.2857142857142856,0.2721088430612241,0.28571428571428603
112,1.0073529108862902,1.0000000000000004,0.16666666666666652,0.16666666666666705,0.16666666666666696,0.9814814808564807,0.29629629629629584,0.2908093276611799,0.2962962962962967,0.9705882002941149,0.2941176470588237,0.2854671177335627,0.29411764705882304
113,0.9842889422827306,0.976190472480797,0.23809523809523858,0.23242630297161762,0.23809523809523736,0.9999999804166468,0.17021276595744705,0.17021276262411034,0.17021276595744705,0.9391891466891862,0.33783783783783783,0.3314785223608891,0.3529411764705881
114,0.9689183180199384,0.999999982999995,0.20588235294117652,0.2058823494411754,0.2058823529411764,0.96153847653846,0.3076923076923068,0.30769231249230683,0.3199999999999996,0.9569597555960586,0.261904761904762,0.25063231694182825,0.2619047619047654
115,1.008496690026146,0.9722221852222251,0.277777777777777,0.2700617181172846,0.27777777777777757,0.9833333183333336,0.23333333333333328,0.23333332977401172,0.2372881355932207,0.9411764575882355,0.3529411764705882,0.3446561675675227,0.3661971830985914
116,0.9926470876905233,0.9187499807142865,0.41249999999999964,0.3994565133540398,0.43478260869565455,0.9264705790973625,0.382352941176471,0.37058823163894533,0.40000000000000036,0.9642859092857049,0.357142857142857,0.3461539161538425,0.3589743589743587
