Trial,PCM,pcm_1,pcm_2,pcm_3,pcm_4,pcm_5,,w_L,w_U
9,1,0.3333333333333333,1.0,1.0,1.0,1.0,,0.08333333333333337,0.22222222222222246
9,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222224,0.2222222222222224
9,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222246,0.22222222222222246
9,1,1.0,1.0,0.5,0.5,1.0,,0.11111111111111147,0.22222222222222165

9,2,1.0,4.0,1.0,1.0,1.0,,0.23529411764705888,0.23529411764705888
9,2,0.25,1.0,1.0,1.0,1.0,,0.058823529411764504,0.1764705882352937
9,2,1.0,1.0,1.0,2.0,2.0,,0.17647058823529382,0.235294117647059
9,2,1.0,1.0,0.5,1.0,2.0,,0.11764705882352933,0.23529411764705876
9,2,1.0,1.0,0.5,0.5,1.0,,0.11764705882352966,0.23529411764705888

9,3,1.0,5.0,1.0,1.0,1.0,,0.20833333333333265,0.20833333333333265
9,3,0.2,1.0,1.0,1.0,1.0,,0.04166666666666653,0.20833333333333348
9,3,1.0,1.0,1.0,1.0,1.0,,0.20833333333333343,0.20833333333333354
9,3,1.0,1.0,1.0,1.0,2.0,,0.20833333333333348,0.33333333333333365
9,3,1.0,1.0,1.0,0.5,1.0,,0.16666666666666607,0.20833333333333356

10,1,1.0,2.0,1.0,1.0,1.0,,0.16666666666666546,0.22222222222222235
10,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111137,0.2222222222222216
10,1,1.0,1.0,1.0,2.0,2.0,,0.22222222222222227,0.33333333333333465
10,1,1.0,1.0,0.5,1.0,1.0,,0.1666666666666658,0.1666666666666658
10,1,1.0,1.0,0.5,1.0,1.0,,0.16666666666666585,0.16666666666666585

10,2,1.0,2.0,1.0,1.0,1.0,,0.22222222222222224,0.22222222222222224
10,2,0.5,1.0,1.0,1.0,1.0,,0.11111111111111127,0.22222222222222224
10,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222213,0.22222222222222224
10,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222207,0.22222222222222207
10,2,1.0,1.0,0.5,0.5,1.0,,0.1111111111111113,0.2222222222222222

10,3,1.0,4.0,1.0,1.0,1.0,,0.23529411764705888,0.23529411764705888
10,3,0.25,1.0,1.0,1.0,1.0,,0.058823529411764504,0.1764705882352937
10,3,1.0,1.0,1.0,2.0,2.0,,0.17647058823529382,0.235294117647059
10,3,1.0,1.0,0.5,1.0,2.0,,0.11764705882352933,0.23529411764705876
10,3,1.0,1.0,0.5,0.5,1.0,,0.11764705882352966,0.23529411764705888

11,1,1.0,2.0,1.0,1.0,1.0,,0.22222222222222165,0.22222222222222165
11,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111255,0.22222222222222365
11,1,1.0,1.0,1.0,2.0,2.0,,0.22222222222222143,0.22222222222222143
11,1,1.0,1.0,0.5,1.0,2.0,,0.11111111111111072,0.22222222222222188
11,1,1.0,1.0,0.5,0.5,1.0,,0.11111111111111138,0.22222222222222254

11,2,1.0,3.0,1.0,1.0,1.0,,0.19999999999999976,0.3
11,2,0.3333333333333333,1.0,1.0,1.0,1.0,,0.09999999999999999,0.19999999999999987
11,2,1.0,1.0,1.0,1.0,1.0,,0.20000000000000004,0.20000000000000004
11,2,1.0,1.0,1.0,1.0,1.0,,0.19999999999999996,0.2000000000000001
11,2,1.0,1.0,1.0,1.0,1.0,,0.19999999999999996,0.19999999999999996

11,3,1.0,4.0,1.0,1.0,2.0,,0.2666666666666653,0.26666666666666883
11,3,0.25,1.0,1.0,1.0,1.0,,0.06666666666666687,0.19999999999999996
11,3,1.0,1.0,1.0,2.0,4.0,,0.20000000000000062,0.2666666666666653
11,3,1.0,1.0,0.5,1.0,1.0,,0.13333333333333314,0.26666666666666616
11,3,0.5,1.0,0.25,1.0,1.0,,0.06666666666666632,0.13333333333333292

12,1,1.0,2.0,1.0,1.0,1.0,,0.16666666666666546,0.22222222222222235
12,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111137,0.2222222222222216
12,1,1.0,1.0,1.0,2.0,2.0,,0.22222222222222227,0.33333333333333465
12,1,1.0,1.0,0.5,1.0,1.0,,0.1666666666666658,0.1666666666666658
12,1,1.0,1.0,0.5,1.0,1.0,,0.16666666666666585,0.16666666666666585

12,2,1.0,2.0,1.0,1.0,1.0,,0.22222222222222224,0.22222222222222224
12,2,0.5,1.0,1.0,1.0,1.0,,0.11111111111111127,0.22222222222222224
12,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222213,0.22222222222222224
12,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222207,0.22222222222222207
12,2,1.0,1.0,0.5,0.5,1.0,,0.1111111111111113,0.2222222222222222

12,3,1.0,3.0,1.0,1.0,1.0,,0.2307692307692304,0.2307692307692304
12,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.0769230769230769,0.19230769230769232
12,3,1.0,1.0,1.0,2.0,1.0,,0.19230769230769199,0.2307692307692306
12,3,1.0,1.0,0.5,1.0,2.0,,0.11538461538461597,0.23076923076923098
12,3,1.0,1.0,1.0,0.5,1.0,,0.11538461538461572,0.23076923076923117

13,1,1.0,3.0,1.0,1.0,1.0,,0.1785714285714285,0.2142857142857144
13,1,0.3333333333333333,1.0,1.0,1.0,1.0,,0.07142857142857162,0.2142857142857143
13,1,1.0,1.0,1.0,2.0,3.0,,0.2142857142857143,0.357142857142857
13,1,1.0,1.0,0.5,1.0,1.0,,0.1785714285714286,0.17857142857142871
13,1,1.0,1.0,0.3333333333333333,1.0,1.0,,0.11904761904761907,0.17857142857142827

13,2,1.0,2.0,1.0,1.0,2.0,,0.24999999999999978,0.24999999999999994
13,2,0.5,1.0,1.0,2.0,1.0,,0.12500000000000006,0.24999999999999992
13,2,1.0,1.0,1.0,2.0,2.0,,0.24999999999999956,0.24999999999999997
13,2,1.0,0.5,0.5,1.0,2.0,,0.12500000000000033,0.2500000000000002
13,2,0.5,1.0,0.5,0.5,1.0,,0.12499999999999978,0.12499999999999978

13,3,1.0,3.0,1.0,1.0,2.0,,0.23076923076923084,0.23076923076923084
13,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.07692307692307702,0.23076923076923087
13,3,1.0,1.0,1.0,1.0,3.0,,0.23076923076923025,0.23076923076923025
13,3,1.0,1.0,1.0,1.0,1.0,,0.23076923076923084,0.23076923076923142
13,3,0.5,1.0,0.3333333333333333,1.0,1.0,,0.07692307692307684,0.2307692307692305

14,1,1.0,2.0,1.0,1.0,1.0,,0.16666666666666546,0.22222222222222235
14,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111137,0.2222222222222216
14,1,1.0,1.0,1.0,2.0,2.0,,0.22222222222222227,0.33333333333333465
14,1,1.0,1.0,0.5,1.0,1.0,,0.1666666666666658,0.1666666666666658
14,1,1.0,1.0,0.5,1.0,1.0,,0.16666666666666585,0.16666666666666585

14,2,1.0,4.0,1.0,1.0,1.0,,0.23076923076923084,0.24615384615384617
14,2,0.25,1.0,1.0,1.0,1.0,,0.06153846153846148,0.2307692307692304
14,2,1.0,1.0,1.0,1.0,2.0,,0.23076923076923095,0.23076923076923117
14,2,1.0,1.0,1.0,1.0,3.0,,0.2307692307692305,0.23076923076923084
14,2,1.0,1.0,0.5,0.3333333333333333,1.0,,0.0769230769230772,0.2307692307692304

14,3,1.0,2.0,1.0,1.0,1.0,,0.22222222222222196,0.22222222222222196
14,3,0.5,1.0,1.0,1.0,1.0,,0.11111111111111077,0.22222222222222207
14,3,1.0,1.0,1.0,2.0,1.0,,0.22222222222222196,0.22222222222222263
14,3,1.0,1.0,0.5,1.0,1.0,,0.11111111111111133,0.22222222222222246
14,3,1.0,1.0,1.0,1.0,1.0,,0.22222222222222196,0.2222222222222222

15,1,1.0,2.0,1.0,1.0,1.0,,0.22222222222222196,0.22222222222222196
15,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111077,0.22222222222222207
15,1,1.0,1.0,1.0,2.0,1.0,,0.22222222222222196,0.22222222222222263
15,1,1.0,1.0,0.5,1.0,1.0,,0.11111111111111133,0.22222222222222246
15,1,1.0,1.0,1.0,1.0,1.0,,0.22222222222222196,0.2222222222222222

15,2,1.0,2.0,1.0,2.0,1.0,,0.22222222222222202,0.22222222222222235
15,2,0.5,1.0,1.0,1.0,1.0,,0.11111111111111131,0.22222222222222218
15,2,1.0,1.0,1.0,2.0,2.0,,0.22222222222222218,0.22222222222222218
15,2,0.5,1.0,0.5,1.0,2.0,,0.11111111111111122,0.22222222222222213
15,2,1.0,1.0,0.5,0.5,1.0,,0.11111111111111113,0.2222222222222221

15,3,1.0,3.0,1.0,1.0,1.0,,0.19999999999999976,0.3
15,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.09999999999999999,0.19999999999999987
15,3,1.0,1.0,1.0,1.0,1.0,,0.20000000000000004,0.20000000000000004
15,3,1.0,1.0,1.0,1.0,1.0,,0.19999999999999996,0.2000000000000001
15,3,1.0,1.0,1.0,1.0,1.0,,0.19999999999999996,0.19999999999999996

16,1,1.0,4.0,1.0,1.0,1.0,,0.22222222222222207,0.26666666666666605
16,1,0.25,1.0,1.0,1.0,1.0,,0.0666666666666665,0.22222222222222196
16,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222185,0.22222222222222268
16,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222221,0.2222222222222223
16,1,1.0,1.0,0.5,0.5,1.0,,0.11111111111111152,0.22222222222222243

16,2,1.0,2.0,1.0,1.0,1.0,,0.22222222222222165,0.22222222222222165
16,2,0.5,1.0,1.0,1.0,1.0,,0.11111111111111255,0.22222222222222365
16,2,1.0,1.0,1.0,2.0,2.0,,0.22222222222222143,0.22222222222222143
16,2,1.0,1.0,0.5,1.0,2.0,,0.11111111111111072,0.22222222222222188
16,2,1.0,1.0,0.5,0.5,1.0,,0.11111111111111138,0.22222222222222254

16,3,1.0,3.0,1.0,1.0,1.0,,0.22222222222222124,0.25000000000000006
16,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.08333333333333337,0.22222222222222246
16,3,1.0,1.0,1.0,1.0,2.0,,0.22222222222222224,0.2222222222222224
16,3,1.0,1.0,1.0,1.0,2.0,,0.22222222222222246,0.22222222222222246
16,3,1.0,1.0,0.5,0.5,1.0,,0.11111111111111147,0.22222222222222165

17,1,1.0,2.0,1.0,1.0,1.0,,0.2222222222222222,0.2222222222222222
17,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111117,0.2222222222222221
17,1,1.0,1.0,1.0,1.0,1.0,,0.22222222222222243,0.22222222222222243
17,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.2222222222222222
17,1,1.0,1.0,1.0,0.5,1.0,,0.11111111111111105,0.222222222222222

17,2,1.0,3.0,1.0,1.0,1.0,,0.22222222222222124,0.25000000000000006
17,2,0.3333333333333333,1.0,1.0,1.0,1.0,,0.08333333333333337,0.22222222222222246
17,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222224,0.2222222222222224
17,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222246,0.22222222222222246
17,2,1.0,1.0,0.5,0.5,1.0,,0.11111111111111147,0.22222222222222165

17,3,1.0,2.0,1.0,1.0,1.0,,0.16666666666666546,0.22222222222222235
17,3,0.5,1.0,1.0,1.0,1.0,,0.11111111111111137,0.2222222222222216
17,3,1.0,1.0,1.0,2.0,2.0,,0.22222222222222227,0.33333333333333465
17,3,1.0,1.0,0.5,1.0,1.0,,0.1666666666666658,0.1666666666666658
17,3,1.0,1.0,0.5,1.0,1.0,,0.16666666666666585,0.16666666666666585

18,1,1.0,2.0,1.0,1.0,1.0,,0.19230769230769273,0.23076923076923087
18,1,0.5,1.0,1.0,1.0,1.0,,0.11538461538461552,0.230769230769231
18,1,1.0,1.0,1.0,1.0,2.0,,0.23076923076923017,0.23076923076923017
18,1,1.0,1.0,1.0,1.0,3.0,,0.2307692307692309,0.23076923076923095
18,1,1.0,1.0,0.5,0.3333333333333333,1.0,,0.07692307692307704,0.1923076923076925

18,2,1.0,2.0,1.0,1.0,1.0,,0.21428571428571394,0.23809523809523842
18,2,0.5,1.0,1.0,1.0,1.0,,0.11904761904761949,0.2380952380952384
18,2,1.0,1.0,1.0,1.0,5.0,,0.2380952380952382,0.2380952380952382
18,2,1.0,1.0,1.0,1.0,1.0,,0.2142857142857141,0.23809523809523767
18,2,1.0,1.0,0.2,1.0,1.0,,0.04761904761904764,0.21428571428571402

18,3,1.0,3.0,1.0,1.0,1.0,,0.23076923076923003,0.23076923076923178
18,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.07692307692307729,0.19230769230769237
18,3,1.0,1.0,1.0,2.0,2.0,,0.19230769230769232,0.23076923076923042
18,3,1.0,1.0,0.5,1.0,2.0,,0.11538461538461531,0.23076923076923014
18,3,1.0,1.0,0.5,0.5,1.0,,0.11538461538461534,0.2307692307692304

19,1,1.0,2.0,1.0,1.0,1.0,,0.2222222222222222,0.2222222222222222
19,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111117,0.2222222222222221
19,1,1.0,1.0,1.0,1.0,1.0,,0.22222222222222243,0.22222222222222243
19,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.2222222222222222
19,1,1.0,1.0,1.0,0.5,1.0,,0.11111111111111105,0.222222222222222

19,2,1.0,2.0,1.0,1.0,1.0,,0.22222222222222224,0.22222222222222224
19,2,0.5,1.0,1.0,1.0,1.0,,0.11111111111111127,0.22222222222222224
19,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222213,0.22222222222222224
19,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222207,0.22222222222222207
19,2,1.0,1.0,0.5,0.5,1.0,,0.1111111111111113,0.2222222222222222

19,3,1.0,3.0,1.0,1.0,2.0,,0.2222222222222221,0.3333333333333335
19,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.11111111111111122,0.22222222222222188
19,3,1.0,1.0,1.0,1.0,2.0,,0.22222222222222188,0.2222222222222221
19,3,1.0,1.0,1.0,1.0,2.0,,0.2222222222222221,0.2222222222222221
19,3,0.5,1.0,0.5,0.5,1.0,,0.11111111111111116,0.11111111111111116

20,1,1.0,2.0,1.0,1.0,1.0,,0.2222222222222217,0.2222222222222217
20,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111116,0.22222222222222168
20,1,1.0,1.0,1.0,1.0,1.0,,0.22222222222222168,0.22222222222222168
20,1,1.0,1.0,1.0,1.0,5.0,,0.2222222222222217,0.27777777777777884
20,1,1.0,1.0,1.0,0.2,1.0,,0.05555555555555577,0.22222222222222243

20,2,1.0,4.0,1.0,1.0,1.0,,0.222222222222222,0.26666666666666655
20,2,0.25,1.0,1.0,1.0,1.0,,0.06666666666666662,0.2222222222222221
20,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222177,0.2222222222222222
20,2,1.0,1.0,1.0,1.0,1.0,,0.222222222222222,0.222222222222222
20,2,1.0,1.0,0.5,1.0,1.0,,0.11111111111111138,0.22222222222222254

20,3,1.0,3.0,1.0,1.0,1.0,,0.17857142857142771,0.2142857142857147
20,3,0.3333333333333333,1.0,1.0,1.0,1.0,,0.07142857142857156,0.21428571428571452
20,3,1.0,1.0,1.0,2.0,2.0,,0.21428571428571463,0.3571428571428572
20,3,1.0,1.0,0.5,1.0,1.0,,0.17857142857142871,0.17857142857142883
20,3,1.0,1.0,0.5,1.0,1.0,,0.17857142857142771,0.17857142857142771

21,1,1.0,2.0,1.0,1.0,1.0,,0.22222222222222165,0.22222222222222165
21,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111255,0.22222222222222365
21,1,1.0,1.0,1.0,2.0,2.0,,0.22222222222222143,0.22222222222222143
21,1,1.0,1.0,0.5,1.0,2.0,,0.11111111111111072,0.22222222222222188
21,1,1.0,1.0,0.5,0.5,1.0,,0.11111111111111138,0.22222222222222254

21,2,1.0,3.0,1.0,1.0,1.0,,0.22222222222222124,0.25000000000000006
21,2,0.3333333333333333,1.0,1.0,1.0,1.0,,0.08333333333333337,0.22222222222222246
21,2,1.0,1.0,1.0,1.0,1.0,,0.22222222222222224,0.2222222222222224
21,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222246,0.22222222222222246
21,2,1.0,1.0,1.0,0.5,1.0,,0.11111111111111147,0.22222222222222165

21,3,1.0,2.0,1.0,1.0,1.0,,0.2222222222222222,0.2222222222222222
21,3,0.5,1.0,1.0,1.0,1.0,,0.11111111111111117,0.2222222222222221
21,3,1.0,1.0,1.0,1.0,1.0,,0.22222222222222243,0.22222222222222243
21,3,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.2222222222222222
21,3,1.0,1.0,1.0,0.5,1.0,,0.11111111111111105,0.222222222222222

22,1,1.0,2.0,1.0,2.0,1.0,,0.25,0.2500000000000001
22,1,0.5,1.0,1.0,1.0,1.0,,0.12499999999999989,0.25
22,1,1.0,1.0,1.0,2.0,2.0,,0.25,0.25
