Trial,PCM,pcm_1,pcm_2,pcm_3,pcm_4,pcm_5,,w_L,w_U
6,3,1.0,1.0,1.0,1.0,2.0,,0.2307692307692305,0.2307692307692306
6,3,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.07692307692307701,0.1153846153846152

7,1,1.0,1.0,1.0,1.0,3.0,,0.24000000000000005,0.24000000000000005
7,1,1.0,1.0,1.0,1.0,3.0,,0.23999999999999994,0.24000000000000007
7,1,1.0,1.0,1.0,1.0,2.0,,0.18666666666666648,0.2400000000000001
7,1,1.0,1.0,1.0,1.0,6.0,,0.23999999999999977,0.23999999999999977
7,1,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,1.0,,0.03999999999999996,0.09333333333333334

7,2,1.0,4.0,1.0,1.0,9.0,,0.24023437499999964,0.35156249999999956
7,2,0.25,1.0,1.0,1.0,2.0,,0.08789062499999994,0.2402343749999997
7,2,1.0,1.0,1.0,1.0,3.0,,0.24023437499999947,0.24023437499999947
7,2,1.0,1.0,1.0,1.0,4.0,,0.2402343749999992,0.2402343749999992
7,2,0.1111111111111111,0.5,0.3333333333333333,0.25,1.0,,0.03906250000000136,0.08007812500000175

7,3,1.0,3.0,1.0,1.0,2.0,,0.2608695652173912,0.2608695652173913
7,3,0.3333333333333333,1.0,1.0,1.0,2.0,,0.08695652173913043,0.21739130434782608
7,3,1.0,1.0,1.0,2.0,4.0,,0.217391304347826,0.2608695652173913
7,3,1.0,1.0,0.5,1.0,6.0,,0.13043478260869568,0.2608695652173913
7,3,0.5,0.5,0.25,0.16666666666666666,1.0,,0.04347826086956552,0.13043478260869568

8,1,1.0,1.0,1.0,1.0,3.0,,0.2307692307692302,0.23076923076923067
8,1,1.0,1.0,1.0,1.0,1.0,,0.1794871794871786,0.2307692307692312
8,1,1.0,1.0,1.0,1.0,1.0,,0.17948717948717993,0.2307692307692308
8,1,1.0,1.0,1.0,1.0,3.0,,0.23076923076923042,0.23076923076923042
8,1,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,,0.07692307692307696,0.17948717948717974

8,2,1.0,2.0,1.0,1.0,6.0,,0.26666666666666655,0.26666666666666683
8,2,0.5,1.0,1.0,1.0,2.0,,0.13333333333333303,0.26666666666666644
8,2,1.0,1.0,1.0,2.0,9.0,,0.2666666666666666,0.2666666666666666
8,2,1.0,1.0,0.5,1.0,4.0,,0.13333333333333353,0.2666666666666669
8,2,0.16666666666666666,0.5,0.1111111111111111,0.25,1.0,,0.029629629629629502,0.06666666666666662

8,3,1.0,1.0,1.0,1.0,3.0,,0.2307692307692307,0.23076923076923075
8,3,1.0,1.0,1.0,1.0,3.0,,0.23076923076923078,0.23076923076923087
8,3,1.0,1.0,1.0,1.0,3.0,,0.23076923076923075,0.23076923076923075
8,3,1.0,1.0,1.0,1.0,3.0,,0.23076923076923078,0.2307692307692308
8,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.07692307692307687,0.07692307692307687

9,1,1.0,2.0,1.0,1.0,9.0,,0.24324324324324542,0.26126126126126004
9,1,0.5,1.0,1.0,1.0,2.0,,0.13063063063062985,0.24324324324324254
9,1,1.0,1.0,1.0,1.0,2.0,,0.2432432432432428,0.24324324324324542
9,1,1.0,1.0,1.0,1.0,9.0,,0.24324324324324248,0.2432432432432433
9,1,0.1111111111111111,0.5,0.5,0.1111111111111111,1.0,,0.027027027027027084,0.12162162162162139

9,2,1.0,2.0,1.0,1.0,3.0,,0.2352941176470619,0.26470588235293985
9,2,0.5,1.0,1.0,1.0,1.0,,0.1323529411764687,0.23529411764705735
9,2,1.0,1.0,1.0,1.0,4.0,,0.2352941176470574,0.2352941176470616
9,2,1.0,1.0,1.0,1.0,2.0,,0.23529411764705788,0.2352941176470609
9,2,0.3333333333333333,1.0,0.25,0.5,1.0,,0.0588235294117654,0.13235294117646895

9,3,1.0,1.0,2.0,1.0,2.0,,0.23809523809523783,0.26984126984127016
9,3,1.0,1.0,1.0,1.0,2.0,,0.23809523809523794,0.238095238095238
9,3,0.5,1.0,1.0,1.0,5.0,,0.1349206349206354,0.2380952380952383
9,3,1.0,1.0,1.0,1.0,2.0,,0.23809523809523767,0.23809523809523772
9,3,0.5,0.5,0.2,0.5,1.0,,0.04761904761904766,0.11904761904761901

10,1,1.0,1.0,1.0,1.0,3.0,,0.235294117647059,0.235294117647059
10,1,1.0,1.0,1.0,2.0,2.0,,0.23529411764705865,0.23529411764705865
10,1,1.0,1.0,1.0,1.0,1.0,,0.17647058823529413,0.23529411764705885
10,1,1.0,0.5,1.0,1.0,4.0,,0.11764705882352933,0.23529411764705863
10,1,0.3333333333333333,0.5,1.0,0.25,1.0,,0.058823529411764656,0.17647058823529413

10,2,1.0,2.0,2.0,1.0,9.0,,0.28124999999999983,0.37499999999999967
10,2,0.5,1.0,1.0,1.0,3.0,,0.18750000000000006,0.18750000000000008
10,2,0.5,1.0,1.0,1.0,9.0,,0.18749999999999967,0.1875000000000001
10,2,1.0,1.0,1.0,1.0,5.0,,0.1875000000000001,0.28124999999999994
10,2,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2,1.0,,0.020833333333333308,0.06249999999999998

10,3,1.0,4.0,2.0,1.0,5.0,,0.2727272727272725,0.363636363636363
10,3,0.25,1.0,1.0,1.0,1.0,,0.0909090909090906,0.18181818181818246
10,3,0.5,1.0,1.0,1.0,2.0,,0.18181818181818155,0.181818181818182
10,3,1.0,1.0,1.0,1.0,2.0,,0.18181818181818177,0.27272727272727226
10,3,0.2,1.0,0.5,0.5,1.0,,0.0727272727272726,0.09090909090909087

11,1,1.0,2.0,1.0,1.0,5.0,,0.27027027027027,0.27027027027027
11,1,0.5,1.0,1.0,1.0,3.0,,0.13513513513513498,0.27027027027027006
11,1,1.0,1.0,1.0,2.0,9.0,,0.2702702702702701,0.27027027027027045
11,1,1.0,1.0,0.5,1.0,8.0,,0.1351351351351353,0.27027027027027045
11,1,0.2,0.3333333333333333,0.1111111111111111,0.125,1.0,,0.030030030030029863,0.05405405405405411

11,2,1.0,2.0,1.0,1.0,2.0,,0.23999999999999932,0.2599999999999971
11,2,0.5,1.0,1.0,1.0,1.0,,0.1299999999999985,0.23999999999999996
11,2,1.0,1.0,1.0,1.0,6.0,,0.23999999999999994,0.24000000000000377
11,2,1.0,1.0,1.0,1.0,5.0,,0.23999999999999921,0.23999999999999921
11,2,0.5,1.0,0.16666666666666666,0.2,1.0,,0.04000000000000081,0.12999999999999845

11,3,1.0,1.0,2.0,2.0,2.0,,0.26086956521739046,0.3478260869565215
11,3,1.0,1.0,1.0,1.0,2.0,,0.17391304347826061,0.2608695652173907
11,3,0.5,1.0,1.0,1.0,2.0,,0.17391304347826053,0.17391304347826186
11,3,0.5,1.0,1.0,1.0,2.0,,0.17391304347826042,0.17391304347826042
11,3,0.5,0.5,0.5,0.5,1.0,,0.08695652173913071,0.13043478260869557

12,1,1.0,2.0,1.0,1.0,2.0,,0.22222222222222207,0.22222222222222215
12,1,0.5,1.0,1.0,1.0,1.0,,0.11111111111111141,0.22222222222222218
12,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222219,0.2222222222222219
12,1,1.0,1.0,1.0,1.0,1.0,,0.2222222222222222,0.22222222222222296
12,1,0.5,1.0,0.5,1.0,1.0,,0.11111111111111086,0.22222222222222165

12,2,1.0,1.0,2.0,1.0,2.0,,0.23076923076923075,0.23076923076923075
12,2,1.0,1.0,1.0,1.0,1.0,,0.19230769230769218,0.23076923076923075
12,2,0.5,1.0,1.0,1.0,3.0,,0.11538461538461545,0.2307692307692308
12,2,1.0,1.0,1.0,1.0,3.0,,0.23076923076923073,0.23076923076923075
12,2,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.07692307692307696,0.19230769230769218

12,3,1.0,2.0,1.0,2.0,2.0,,0.26086956521739174,0.3478260869565231
12,3,0.5,1.0,1.0,1.0,2.0,,0.17391304347826042,0.17391304347826042
12,3,1.0,1.0,1.0,1.0,4.0,,0.17391304347826053,0.26086956521739174
12,3,0.5,1.0,1.0,1.0,2.0,,0.1739130434782602,0.1739130434782602
12,3,0.5,0.5,0.25,0.5,1.0,,0.06521739130434794,0.13043478260869593

13,1,1.0,2.0,1.0,1.0,9.0,,0.24324324324324306,0.2934362934362942
13,1,0.5,1.0,1.0,1.0,2.0,,0.14671814671814673,0.24324324324324298
13,1,1.0,1.0,1.0,1.0,9.0,,0.2432432432432425,0.2432432432432425
13,1,1.0,1.0,1.0,1.0,5.0,,0.24324324324324298,0.24324324324324312
13,1,0.1111111111111111,0.5,0.1111111111111111,0.2,1.0,,0.027027027027026973,0.07335907335907345

13,2,1.0,1.0,1.0,1.0,3.0,,0.22222222222222335,0.25000000000000056
13,2,1.0,1.0,1.0,1.0,2.0,,0.2222222222222218,0.2222222222222218
13,2,1.0,1.0,1.0,1.0,2.0,,0.2222222222222219,0.22222222222222363
13,2,1.0,1.0,1.0,1.0,2.0,,0.22222222222222035,0.22222222222222035
13,2,0.3333333333333333,0.5,0.5,0.5,1.0,,0.08333333333333368,0.11111111111111083

13,3,1.0,2.0,1.0,1.0,4.0,,0.23809523809523797,0.30952380952380926
13,3,0.5,1.0,1.0,1.0,4.0,,0.15476190476190416,0.23809523809523805
13,3,1.0,1.0,1.0,1.0,5.0,,0.23809523809523847,0.23809523809523853
13,3,1.0,1.0,1.0,1.0,4.0,,0.23809523809523814,0.23809523809523847
13,3,0.25,0.25,0.2,0.25,1.0,,0.04761904761904771,0.059523809523809534

14,1,1.0,2.0,1.0,1.0,2.0,,0.23529411764706207,0.26470588235293835
14,1,0.5,1.0,1.0,1.0,1.0,,0.1323529411764691,0.2352941176470572
14,1,1.0,1.0,1.0,1.0,4.0,,0.23529411764705746,0.23529411764706099
14,1,1.0,1.0,1.0,1.0,4.0,,0.2352941176470572,0.23529411764706235
14,1,0.5,1.0,0.25,0.25,1.0,,0.058823529411765246,0.13235294117646917

14,2,1.0,2.0,2.0,1.0,1.0,,0.20930232558139547,0.37209302325581456
14,2,0.5,1.0,1.0,1.0,2.0,,0.18604651162790659,0.18604651162790659
14,2,0.5,1.0,1.0,1.0,4.0,,0.18604651162790659,0.18604651162790659
14,2,1.0,1.0,1.0,1.0,2.0,,0.18604651162790672,0.20930232558139558
14,2,1.0,0.5,0.25,0.5,1.0,,0.046511627906976646,0.20930232558139567

14,3,1.0,2.0,2.0,1.0,9.0,,0.28124999999999983,0.37499999999999967
14,3,0.5,1.0,1.0,1.0,3.0,,0.18750000000000006,0.18750000000000008
14,3,0.5,1.0,1.0,1.0,9.0,,0.18749999999999967,0.1875000000000001
14,3,1.0,1.0,1.0,1.0,5.0,,0.1875000000000001,0.28124999999999994
14,3,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2,1.0,,0.020833333333333308,0.06249999999999998

15,1,1.0,1.0,1.0,1.0,9.0,,0.22222222222222204,0.29999999999999966
15,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222215,0.22222222222222215
15,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.22222222222222224
15,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222232,0.22222222222222243
15,1,0.1111111111111111,0.5,0.5,0.5,1.0,,0.0333333333333333,0.11111111111111113

15,2,1.0,2.0,1.0,1.0,4.0,,0.20000000000000026,0.3199999999999996
15,2,0.5,1.0,2.0,1.0,2.0,,0.15999999999999978,0.20000000000000015
15,2,1.0,0.5,1.0,1.0,2.0,,0.10000000000000006,0.20000000000000054
15,2,1.0,1.0,1.0,1.0,1.0,,0.19999999999999982,0.19999999999999982
15,2,0.25,0.5,0.5,1.0,1.0,,0.07999999999999988,0.19999999999999984

15,3,1.0,2.0,1.0,1.0,2.0,,0.2307692307692306,0.23076923076923103
15,3,0.5,1.0,1.0,1.0,2.0,,0.11538461538461546,0.23076923076923064
15,3,1.0,1.0,1.0,1.0,3.0,,0.23076923076923053,0.23076923076923053
15,3,1.0,1.0,1.0,1.0,1.0,,0.19230769230769224,0.23076923076923037
15,3,0.5,0.5,0.3333333333333333,1.0,1.0,,0.07692307692307745,0.19230769230769262

16,1,1.0,2.0,1.0,1.0,2.0,,0.23076923076923073,0.26923076923076933
16,1,0.5,1.0,1.0,1.0,1.0,,0.1346153846153846,0.23076923076923062
16,1,1.0,1.0,1.0,1.0,3.0,,0.2307692307692305,0.2307692307692305
16,1,1.0,1.0,1.0,1.0,2.0,,0.2307692307692305,0.2307692307692305
16,1,0.5,1.0,0.3333333333333333,0.5,1.0,,0.0769230769230771,0.13461538461538503

16,2,1.0,2.0,1.0,1.0,3.0,,0.2424242424242429,0.289562289562289
16,2,0.5,1.0,1.0,1.0,2.0,,0.14478114478114437,0.24242424242424201
16,2,1.0,1.0,1.0,1.0,8.0,,0.24242424242424207,0.2424242424242432
16,2,1.0,1.0,1.0,1.0,3.0,,0.24242424242424251,0.24242424242424251
16,2,0.3333333333333333,0.5,0.125,0.3333333333333333,1.0,,0.0303030303030304,0.08080808080808091

16,3,1.0,2.0,1.0,1.0,2.0,,0.24324324324324326,0.2612612612612614
16,3,0.5,1.0,1.0,1.0,2.0,,0.1306306306306308,0.2432432432432434
16,3,1.0,1.0,1.0,1.0,9.0,,0.24324324324324292,0.24324324324324292
16,3,1.0,1.0,1.0,1.0,3.0,,0.2432432432432432,0.2432432432432433
16,3,0.5,0.5,0.1111111111111111,0.3333333333333333,1.0,,0.02702702702702699,0.12162162162162164

17,1,1.0,2.0,1.0,1.0,5.0,,0.23684210526315894,0.2631578947368414
17,1,0.5,1.0,1.0,1.0,1.0,,0.13157894736842032,0.23684210526315744
17,1,1.0,1.0,1.0,1.0,3.0,,0.2368421052631571,0.23684210526315913
17,1,1.0,1.0,1.0,1.0,2.0,,0.23684210526315752,0.23684210526315883
17,1,0.2,1.0,0.3333333333333333,0.5,1.0,,0.052631578947368286,0.13157894736842032

17,2,1.0,3.0,1.0,1.0,2.0,,0.2222222222222221,0.33333333333333315
17,2,0.3333333333333333,1.0,1.0,1.0,2.0,,0.11111111111111115,0.22222222222222232
17,2,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.2222222222222222
17,2,1.0,1.0,1.0,1.0,2.0,,0.2222222222222222,0.2222222222222222
17,2,0.5,0.5,0.5,0.5,1.0,,0.11111111111111105,0.11111111111111127

17,3,1.0,2.0,1.0,1.0,2.0,,0.2499999999999991,0.2500000000000004
17,3,0.5,1.0,1.0,1.0,1.0,,0.12500000000000006,0.2499999999999999
17,3,1.0,1.0,1.0,2.0,2.0,,0.24999999999999978,0.24999999999999978
17,3,1.0,1.0,0.5,1.0,2.0,,0.12499999999999978,0.24999999999999967
17,3,0.5,1.0,0.5,0.5,1.0,,0.1250000000000001,0.1250000000000001

18,1,1.0,1.0,1.0,1.0,2.0,,0.20540540540540533,0.24324324324324337
18,1,1.0,1.0,1.0,1.0,2.0,,0.20540540540540622,0.243243243243244
18,1,1.0,1.0,1.0,1.0,9.0,,0.24324324324324315,0.24324324324324315
18,1,1.0,1.0,1.0,1.0,4.0,,0.24324324324324248,0.24324324324324256
18,1,0.5,0.5,0.1111111111111111,0.25,1.0,,0.027027027027027015,0.10270270270270265

18,2,1.0,2.0,2.0,1.0,9.0,,0.27272727272727304,0.3636363636363637
18,2,0.5,1.0,1.0,1.0,2.0,,0.18181818181818163,0.18181818181818288
18,2,0.5,1.0,1.0,1.0,2.0,,0.18181818181818032,0.18181818181818032
18,2,1.0,1.0,1.0,1.0,4.0,,0.18181818181818277,0.272727272727273
18,2,0.1111111111111111,0.5,0.5,0.25,1.0,,0.0404040404040405,0.09090909090909081

18,3,1.0,1.0,1.0,1.0,2.0,,0.23999999999999955,0.23999999999999955
18,3,1.0,1.0,1.0,1.0,1.0,,0.13999999999999957,0.24000000000000005
18,3,1.0,1.0,1.0,1.0,6.0,,0.23999999999999988,0.240000000000001
18,3,1.0,1.0,1.0,1.0,5.0,,0.23999999999999944,0.23999999999999944
18,3,0.5,1.0,0.16666666666666666,0.2,1.0,,0.040000000000000036,0.1400000000000003

19,1,1.0,1.0,1.0,1.0,5.0,,0.24,0.24
19,1,1.0,1.0,1.0,1.0,1.0,,0.13999999999999901,0.24
19,1,1.0,1.0,1.0,1.0,4.0,,0.23999999999999977,0.24000000000000066
19,1,1.0,1.0,1.0,1.0,6.0,,0.2399999999999991,0.2399999999999991
19,1,0.2,1.0,0.25,0.16666666666666666,1.0,,0.04000000000000026,0.13999999999999946

19,2,1.0,2.0,2.0,1.0,4.0,,0.27272727272727276,0.36363636363636315
19,2,0.5,1.0,1.0,1.0,2.0,,0.181818181818182,0.1818181818181824
19,2,0.5,1.0,1.0,1.0,5.0,,0.18181818181818116,0.18181818181818182
19,2,1.0,1.0,1.0,1.0,2.0,,0.18181818181818177,0.2727272727272722
19,2,0.25,0.5,0.2,0.5,1.0,,0.03636363636363636,0.09090909090909088

19,3,1.0,2.0,1.0,1.0,7.0,,0.24324324324324348,0.2612612612612613
19,3,0.5,1.0,1.0,1.0,2.0,,0.13063063063063057,0.24324324324324312
19,3,1.0,1.0,1.0,1.0,9.0,,0.24324324324324287,0.24324324324324337
19,3,1.0,1.0,1.0,1.0,2.0,,0.2432432432432431,0.2432432432432433
19,3,0.14285714285714285,0.5,0.1111111111111111,0.5,1.0,,0.027027027027027042,0.12162162162162155

20,1,1.0,1.0,1.0,1.0,3.0,,0.22222222222222335,0.25000000000000056
20,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222218,0.2222222222222218
20,1,1.0,1.0,1.0,1.0,2.0,,0.2222222222222219,0.22222222222222363
20,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222035,0.22222222222222035
20,1,0.3333333333333333,0.5,0.5,0.5,1.0,,0.08333333333333368,0.11111111111111083

20,2,1.0,2.0,1.0,1.0,9.0,,0.24285714285714236,0.2571428571428571
20,2,0.5,1.0,1.0,1.0,1.0,,0.12857142857142836,0.24285714285714297
20,2,1.0,1.0,1.0,1.0,2.0,,0.24285714285714244,0.24285714285714244
20,2,1.0,1.0,1.0,1.0,3.0,,0.24285714285714288,0.2428571428571434
20,2,0.1111111111111111,1.0,0.5,0.3333333333333333,1.0,,0.028571428571428567,0.12857142857142864

20,3,1.0,1.0,1.0,1.0,9.0,,0.24324324324324256,0.24324324324324303
20,3,1.0,1.0,1.0,1.0,2.0,,0.2054054054054051,0.24324324324324237
20,3,1.0,1.0,1.0,1.0,7.0,,0.24324324324324373,0.24324324324324373
20,3,1.0,1.0,1.0,1.0,2.0,,0.20540540540540547,0.24324324324324367
20,3,0.1111111111111111,0.5,0.14285714285714285,0.5,1.0,,0.027027027027027004,0.10270270270270272

21,1,1.0,1.0,1.0,1.0,3.0,,0.22222222222222168,0.22222222222222215
21,1,1.0,1.0,1.0,1.0,4.0,,0.22222222222222235,0.2666666666666669
21,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222218,0.22222222222222218
21,1,1.0,1.0,1.0,1.0,2.0,,0.22222222222222213,0.22222222222222213
21,1,0.3333333333333333,0.25,0.5,0.5,1.0,,0.06666666666666672,0.11111111111111116

21,2,1.0,2.0,1.0,1.0,9.0,,0.24271844660194294,0.2621359223300966
21,2,0.5,1.0,1.0,1.0,2.0,,0.1310679611650478,0.24271844660194133
21,2,1.0,1.0,1.0,1.0,2.0,,0.24271844660194122,0.2427184466019428
21,2,1.0,1.0,1.0,1.0,2.0,,0.24271844660194192,0.24271844660194206
21,2,0.1111111111111111,0.5,0.5,0.5,1.0,,0.029126213592232955,0.1213592233009707

21,3,1.0,2.0,1.0,1.0,3.0,,0.22222222222222263,0.29629629629629595
21,3,0.5,1.0,1.0,1.0,2.0,,0.1481481481481482,0.2222222222222223
