PCM_Identifiers,entani論文のPerfectIncorporation,中心総和1のPerfectIncorporation,解の非唯一性考慮のPerfectIncorporation,entani論文のCommonGround,中心総和1のCommonGround,解の非唯一性考慮のCommonGround,entani論文のPartialIncorporation,中心総和1のPartialIncorporation,解の非唯一性考慮のPartialIncorporation
"Any[""Trial-55_PCM-1"", ""Trial-55_PCM-2"", ""Trial-55_PCM-3""]",9.25954581385092,9.335738943862072,9.259546285783948,Error,Error,Error,1.411504783478648,1.4115066332087949,1.0238918942187958
"Any[""Trial-56_PCM-1"", ""Trial-56_PCM-2"", ""Trial-56_PCM-3""]",14.701825269389749,76.19140995804804,15.351901059645677,Error,Error,Error,1.7347455461899823,4.18341403067933,3.774594296486103
"Any[""Trial-57_PCM-1"", ""Trial-57_PCM-2"", ""Trial-57_PCM-3""]",19.75109353599136,79.85448634763875,19.751093047447092,Error,Error,Error,5.3475819672303855,5.394172402331815,5.276258935339439
"Any[""Trial-58_PCM-1"", ""Trial-58_PCM-2"", ""Trial-58_PCM-3""]",15.396880929056572,16.834739908858538,15.396881833793945,Error,Error,Error,4.531206221275836,4.750099573608202,4.462720472506511
"Any[""Trial-59_PCM-1"", ""Trial-59_PCM-2"", ""Trial-59_PCM-3""]",17.65138010378842,17.655099614685113,17.651385097335,Error,Error,Error,5.865744491096219,7.998765647263498,5.865748183511422
"Any[""Trial-60_PCM-1"", ""Trial-60_PCM-2"", ""Trial-60_PCM-3""]",12.69964655419304,17.703377895446504,12.915914969957683,Error,Error,Error,2.9631715181142813,2.7008417419638615,2.8921346726269217
"Any[""Trial-61_PCM-1"", ""Trial-61_PCM-2"", ""Trial-61_PCM-3""]",8.473110201385719,9.303667660137023,8.473110444978872,Error,Error,Error,1.0096360267040145,1.009639492191968,1.0096385688863574
"Any[""Trial-62_PCM-1"", ""Trial-62_PCM-2"", ""Trial-62_PCM-3""]",12.691914999777648,14.803892862233043,12.823078955812719,Error,Error,Error,2.2955992471102675,2.4452019504702065,2.222478461188712
"Any[""Trial-63_PCM-1"", ""Trial-63_PCM-2"", ""Trial-63_PCM-3""]",12.530182589245165,13.702314032294893,12.530183116277357,Error,Error,Error,0.733263501821031,1.4453614156744372,0.6810814325740173
"Any[""Trial-64_PCM-1"", ""Trial-64_PCM-2"", ""Trial-64_PCM-3""]",14.64480968259496,14.77329524412541,14.412270508557555,Error,Error,Error,3.501872296603125,3.0964296547787695,3.092889068604757
"Any[""Trial-65_PCM-1"", ""Trial-65_PCM-2"", ""Trial-65_PCM-3""]",15.426064484307847,16.76536962871243,15.896786553652788,Error,Error,Error,6.245220753156417,6.73873811901274,6.7387342919527375
"Any[""Trial-66_PCM-1"", ""Trial-66_PCM-2"", ""Trial-66_PCM-3""]",12.4547954444764,14.03748963171799,12.454796477582573,Error,Error,Error,4.804638298506533,6.803378163055102,4.804642077949728
"Any[""Trial-67_PCM-1"", ""Trial-67_PCM-2"", ""Trial-67_PCM-3""]",12.869098208565777,72.79784670138689,12.869097574827776,Error,Error,Error,6.137364068108419,5.5315519017423425,4.14694531659388
"Any[""Trial-68_PCM-1"", ""Trial-68_PCM-2"", ""Trial-68_PCM-3""]",8.367453524385063,9.182849002555507,8.367453937649413,Error,Error,Error,1.384312042397629,1.6415337636276108,1.384313346575981
"Any[""Trial-69_PCM-1"", ""Trial-69_PCM-2"", ""Trial-69_PCM-3""]",14.972218869996457,14.383457847909723,14.260354129856363,Error,Error,Error,3.0987531524977507,6.658052385618623,6.233525304569582
"Any[""Trial-70_PCM-1"", ""Trial-70_PCM-2"", ""Trial-70_PCM-3""]",8.468727025824641,8.934368155816962,8.468726682003574,Error,Error,Error,1.6592205222778373,2.0747425208644135,1.6592215763001654
"Any[""Trial-71_PCM-1"", ""Trial-71_PCM-2"", ""Trial-71_PCM-3""]",10.512027133330033,16.688483908835366,10.000694537804247,Error,Error,Error,2.186485497670663,2.4819714414887537,2.5605944054165546
"Any[""Trial-72_PCM-1"", ""Trial-72_PCM-2"", ""Trial-72_PCM-3""]",10.92289909994781,72.63657748470189,10.922899260287394,Error,Error,Error,3.066371329760754,3.0663738736079207,3.066372702630453
"Any[""Trial-73_PCM-1"", ""Trial-73_PCM-2"", ""Trial-73_PCM-3""]",16.94004708116055,17.492146178085385,16.940046330462685,Error,Error,Error,2.92547135552957,3.2879176998841775,2.8222770185905803
"Any[""Trial-74_PCM-1"", ""Trial-74_PCM-2"", ""Trial-74_PCM-3""]",16.26945109689752,16.155666771958334,15.748250652523183,Error,Error,Error,2.7886019217545615,4.401710316212337,2.4210553594018496
"Any[""Trial-75_PCM-1"", ""Trial-75_PCM-2"", ""Trial-75_PCM-3""]",17.124460791481617,77.51112783466608,17.1244602480185,Error,Error,Error,4.670419530304473,4.670419530304478,4.670419530304472
"Any[""Trial-76_PCM-1"", ""Trial-76_PCM-2"", ""Trial-76_PCM-3""]",11.982926877744834,12.173281932996082,11.77775444532907,Error,Error,Error,3.013547013336213,3.0760775249296977,2.5583315651399783
"Any[""Trial-77_PCM-1"", ""Trial-77_PCM-2"", ""Trial-77_PCM-3""]",16.0593149608151,16.1416257007793,15.795822186253954,Error,Error,Error,4.84415770513223,4.574169976311018,3.8248471247185414
"Any[""Trial-78_PCM-1"", ""Trial-78_PCM-2"", ""Trial-78_PCM-3""]",15.324246607719855,15.579480084156701,15.332915018100039,Error,Error,Error,2.0627753107455744,1.7451834224092195,1.7645887253030388
