Trial,統合した解の中心の総和,DM1,DM1の式1の最適値,DM1の積,DM1の式10の最適値,DM2,DM2の式1の最適値,DM2の積,DM2の式10の最適値,DM3,DM3の式1の最適値,DM3の積,DM3の式10の最適値
52,1.003518958400172,0.999999960454548,0.20689655172413735,0.20689654354232068,0.20689655172413834,0.93333332833333,0.33333333333333337,0.3186991852845518,0.3414634146341464,0.9640522808835857,0.3071895424836606,0.3000366792545844,0.3112244897959173
53,1.0168067128319327,0.9696970332683945,0.24242424242424188,0.23970039024612003,0.2471910112359551,0.9679486991025641,0.21794871794871795,0.2179487137052138,0.225165562913908,0.9821428430952382,0.25,0.24553571077380934,0.24999999999999978
54,0.9851333175393022,0.9857142749248118,0.25714285714285734,0.25346938498066574,0.257142857142857,0.9999999829999977,0.20588235294117785,0.20588234944117503,0.20588235294117552,0.9999999921428577,0.1818181818181811,0.18181818038961056,0.18181818181818188
55,0.9943609018115603,0.9588235224886876,0.2705882352941179,0.2655203600737901,0.2769230769230766,0.9999999956250002,0.1428571428571428,0.14285714223214283,0.1428571428571428,0.9802631386842098,0.25000000000000044,0.24506578467105158,0.2499999999999991
56,0.9998232252238174,0.9999999790000003,0.1428571428571428,0.14285713985714305,0.14285714285714302,0.9500000139655177,0.3222222222222225,0.3061111156111106,0.3222222222222215,0.9306930367393622,0.33663366336633693,0.33376577869273666,0.35862068965517224
57,1.005492571030029,0.9685713357142824,0.28000000000000025,0.2767346673469388,0.2857142857142867,0.9821428364285718,0.24999999999999978,0.24553570910714306,0.2500000000000001,0.9799999299999997,0.3600000000000001,0.3527999747999997,0.35999999999999976
58,0.9865650594771443,1.0,0.16312056737588765,0.1631205673758871,0.1631205673758871,0.9705881577941176,0.2941176470588236,0.2936233082402373,0.3025210084033614,0.9642857359523807,0.2142857142857142,0.20663265770408148,0.2142857142857142
59,1.0105378569273993,0.9285714435714287,0.2857142857142859,0.265306126734694,0.2857142857142858,0.9999999749999968,0.13333333333333464,0.13333333000000167,0.1333333333333354,0.973214254560443,0.2678571428571418,0.2606823896144041,0.26785714285714257
60,0.988387217890086,0.9999999900000001,0.125,0.12499999875000001,0.125,0.9999999845454541,0.08823529411764741,0.08823529275401079,0.08823529411764719,0.9682540228836001,0.28571428571428614,0.28227066429826936,0.29152542372881307
61,0.9925410649420799,0.9838709227419294,0.22580645161290458,0.2258064412850328,0.2295081967213113,0.9841269776376229,0.2539682539682533,0.24993701019368264,0.2539682539682546,0.9305555614646465,0.30555555555555547,0.28433642155864197,0.3055555555555556
62,1.0455840051994312,0.9871795143223411,0.1794871794871783,0.17718606667323986,0.17948717948717863,0.9999999958108106,0.19354838709677447,0.19354838628596294,0.1935483870967738,0.9948716570146375,0.16410256410256518,0.1641025413632375,0.16494845360824573
63,1.0,0.9408599033870916,0.33333333333333315,0.31361996779569734,0.3333333333333335,0.9649114957017417,0.2807017543859651,0.27107881484597524,0.28093645484949936,0.9807691991025659,0.2692307692307687,0.26405324591222945,0.2692307692307694
64,1.0193515906715955,1.0,0.2564102564102555,0.2564102564102566,0.2564102564102566,1.0,0.14864864864864846,0.14864864864864868,0.14864864864864868,0.9416666478205131,0.31666666666666654,0.302786703479265,0.32154340836012896
65,1.0228416150832333,0.9642854892857251,0.35714285714285665,0.3461537653846189,0.3589743589743586,0.9999999850000004,0.121212121212121,0.12121211939393922,0.121212121212121,0.9756097863356563,0.24390243902439024,0.24390244658391344,0.24999999999999933
66,0.9999999999999999,0.9870891895702418,0.2136150234741785,0.21233895357034266,0.21511627906976738,0.9624999913414632,0.32500000000000007,0.32499999707633803,0.33766233766233744,0.9999999238461462,0.26767676767676873,0.2676767472921504,0.26767676767676785
67,1.0159325381070559,0.9518900274794445,0.3436426116838488,0.333871875309954,0.350746268656716,0.9859999902419359,0.31599999999999984,0.3115759969164507,0.31599999999999895,0.9523809448809519,0.28571428571428625,0.2721088413945574,0.28571428571428537
68,1.0,0.9999999799999998,0.2500000000000001,0.24999999500000006,0.2500000000000001,0.9999999914285721,0.16666666666666663,0.16666666523809542,0.16666666666666674,0.9493589797179488,0.25000000000000033,0.24601329042524933,0.25913621262458486
69,1.0058650866670737,0.9999999827777772,0.19354838709677447,0.19354838376344058,0.19354838709677402,1.0,0.24999999999999922,0.25,0.25,0.9696970096969697,0.24242424242424243,0.24242425242424243,0.25
70,0.9953240041046703,0.9785714620714312,0.14285714285714368,0.13979592315306066,0.1428571428571419,0.9666666616666665,0.216666666666667,0.20944444336111193,0.21666666666666756,0.994845352196425,0.16494845360824606,0.16409820242415188,0.16494845360824673
71,1.0194805044805195,0.9999999374999976,0.2392344497607659,0.23923443480861178,0.23923444976076547,0.9848484605627698,0.21212121212121238,0.2121212068904424,0.21538461538461506,0.9545454476406925,0.2727272727272727,0.2727272707544839,0.28571428571428603
72,0.9967742189650554,1.0000000000000002,0.27956989247311936,0.2795698924731174,0.27956989247311737,0.9940475098370855,0.15476190476190543,0.1547618877590694,0.15568862275449324,0.9706977750652764,0.2720189701897019,0.26616708669196326,0.2742018098002381
73,1.0254646940970868,0.9880174991938961,0.18082788671023908,0.18035240064650476,0.18253968253968245,1.0,0.17886178861788693,0.17886178861788593,0.17886178861788593,0.9999999999999998,0.22727272727272663,0.22727272727272746,0.22727272727272751
74,0.9717569663845169,0.9843749992857144,0.21874999999999956,0.21533203109375001,0.21875,1.0,0.3178807947019867,0.3178807947019866,0.3178807947019866,0.9706977750652764,0.2720189701897019,0.26616708669196326,0.2742018098002381
75,1.0026383571200608,0.9714285701785714,0.22857142857142843,0.2220408160408164,0.22857142857142865,0.9333333683333347,0.26666666666666705,0.2562091599346412,0.274509803921569,1.0,0.14864864864864846,0.14864864864864868,0.14864864864864868
76,1.0102389196677661,0.928571439571429,0.23809523809523847,0.2251082277748921,0.24242424242424265,1.0,0.3076923076923076,0.3076923076923075,0.3076923076923075,0.9677419058172048,0.25806451612903214,0.2580645082179212,0.2666666666666666
77,1.0031328392394776,0.9833332966666666,0.30000000000000004,0.29999998881355916,0.3050847457627117,0.9934210438220554,0.22368421052631537,0.22368420854271562,0.22516556291390843,1.0,0.13333333333333264,0.1333333333333333,0.1333333333333333
78,0.998483679345006,1.0,0.07272727272727264,0.07272727272727275,0.07272727272727275,0.9624999391176454,0.3250000000000003,0.32499997944232173,0.33766233766233755,0.973760868089527,0.2565597667638495,0.25655974967627854,0.26347305389221143
79,1.0077445748541267,0.9999998712499985,0.22330097087378653,0.22330094212378618,0.22330097087378653,0.9938271466702976,0.16049382716049387,0.16029470107585464,0.16129032258064535,0.9583333243333334,0.25,0.2483388680996677,0.25913621262458464
80,0.9991590078538686,0.9469697124960132,0.2878787878787882,0.2866199129809892,0.3026706231454006,0.9899999995454545,0.21999999999999975,0.21999999989898977,0.2222222222222221,1.0,0.08791208791208749,0.08791208791208815,0.08791208791208815
81,1.0064830117929175,0.9999999790000003,0.1428571428571428,0.14285713985714305,0.14285714285714302,1.0,0.22916666666666696,0.22916666666666652,0.22916666666666652,0.9999999949999998,0.19354838709677447,0.19354838612903183,0.1935483870967738
82,1.017368820588353,0.9252873963218387,0.35632183908045967,0.3544762983092117,0.38309859154929604,0.969512170538618,0.20731707317073167,0.20222953250498923,0.20858895705521618,0.951298694278499,0.35714285714285765,0.3397495336708937,0.3571428571428584
83,1.0431762739116612,0.9999999635714254,0.19607843137254988,0.19607842422969077,0.19607843137254855,0.9423076301648313,0.4230769230769237,0.40969896963688324,0.4347826086956522,0.9999999691666674,0.3378378378378376,0.33783782742117086,0.3378378378378373
84,0.9920814865901726,0.941176522731095,0.23529411764705932,0.23334955109035418,0.24793388429752072,0.9487179402564105,0.33333333333333304,0.316239313418803,0.3333333333333328,0.9999999909999995,0.2666666666666673,0.2666666642666667,0.26666666666666683
85,1.0000000155263162,0.9588235317801856,0.2705882352941177,0.26552036264682,0.2769230769230763,0.9583333241228067,0.27380952380952417,0.2624007911288623,0.2738095238095223,1.0,0.3142857142857146,0.3142857142857145,0.3142857142857145
86,1.0158102034445498,0.9637682159420264,0.24637681159420266,0.2409420539855066,0.25,0.9534160592357901,0.3167701863354033,0.30201378273928803,0.3167701863354042,0.9634145458130062,0.2682926829268295,0.25847707326690617,0.2682926829268314
87,0.9726653328256541,0.9549999873076922,0.2400000000000001,0.2291999969538455,0.23999999999999932,0.9999999999999999,0.17728531855955587,0.1772853185595565,0.17728531855955654,0.9791666556666669,0.2916666666666665,0.29166666339007075,0.2978723404255317
88,1.0118230014113214,0.9358974411538461,0.33333333333333326,0.31196581371794874,0.33333333333333337,0.9585921410617946,0.3167701863354033,0.30365341114379873,0.3167701863354042,0.9970760170485297,0.21637426900584733,0.21637426762929873,0.21700879765395797
89,1.0212659423783108,0.9545454581168831,0.2727272727272727,0.2727272737476812,0.28571428571428603,0.9999999409999979,0.2711864406779665,0.2711864246779655,0.27118644067796605,0.9999999700000014,0.16666666666666619,0.1666666616666672,0.16666666666666696
90,0.9965632707051248,0.9499999450000023,0.4333333333333329,0.4116666428333337,0.4333333333333327,0.9485294002429661,0.3088235294117654,0.3059772258848278,0.32258064516129037,0.9999999999999999,0.32797427652733113,0.32797427652733097,0.327974276527331
91,0.985328720910292,0.9853800887006343,0.23976608187134618,0.2397660749954037,0.2433234421364956,0.9615384603846153,0.3333333333333347,0.32051282012820537,0.3333333333333336,0.9999998850000023,0.26086956521739113,0.2608695352173926,0.260869565217392
92,1.0166176644117655,0.9999998749999945,0.2933333333333338,0.29333329666666563,0.2933333333333339,0.9513888767460325,0.31944444444444375,0.3171296255820118,0.33333333333333437,1.0,0.2915254237288135,0.2915254237288136,0.2915254237288136
93,1.0,0.9999999699999995,0.16666666666666685,0.16666666166666655,0.16666666666666663,0.9765431356457779,0.26913580246913527,0.2691357820111008,0.27560050568900274,0.9301075160752685,0.3333333333333336,0.3252124182081365,0.34965034965035036
94,1.014814904288505,1.0,0.045454545454545414,0.04545454545454519,0.04545454545454519,0.9999999418181883,0.1796874999999989,0.17968748954545394,0.17968749999999822,0.9969135238183452,0.22839506172839452,0.22839504880048442,0.2291021671826592
95,1.0017688436736705,0.9822593046068278,0.16666666666666663,0.1664846278994619,0.16949152542372836,0.9677419058172053,0.2580645161290319,0.2580645082179215,0.2666666666666667,1.0,0.20606060606060606,0.20606060606060606,0.20606060606060606
96,1.0005347120393937,0.9999999999999999,0.3076923076923076,0.30769230769230743,0.3076923076923075,0.9967948585190098,0.314102564102564,0.31410255991917346,0.315112540192926,0.969924770120984,0.37593984962406024,0.37415495583302183,0.38575667655786483
97,1.0012775843428923,0.9722220372222251,0.34126984126984117,0.3322948485031903,0.3417890520694258,0.9728260552898548,0.2717391304347827,0.27173912158934377,0.2793296089385463,0.9999999950000004,0.19354838709677347,0.19354838612903227,0.19354838709677413
98,0.9942911456210348,0.99999999125,0.1428571428571428,0.1428571416071427,0.14285714285714268,0.9999999606249999,0.2063492063492064,0.20634919822420536,0.2063492063492054,0.947368413325359,0.421052631578947,0.3988919635054145,0.42105263157894757
99,0.979437213300866,0.9583333316666667,0.24999999999999978,0.23958333291666645,0.24999999999999978,0.9571428215873017,0.37142857142857144,0.3714285576308931,0.3880597014925372,0.9848484798484849,0.1515151515151515,0.1492194666437098,0.1515151515151515
100,0.9999999999999999,0.9448373319731722,0.28854314002828874,0.28150583407194635,0.29794105773113067,0.9485294002429663,0.3088235294117654,0.3059772258848279,0.32258064516129037,0.9615383565384569,0.384615384615385,0.3739315830982881,0.3888888888888882
101,0.9904057215271119,0.9999999733333338,0.3124999999999999,0.31249999166666725,0.31250000000000044,0.947368413325359,0.421052631578947,0.3988919635054145,0.42105263157894757,0.9791667016666632,0.20833333333333237,0.20833334078014076,0.21276595744680815
102,0.9931082973531373,0.9999999753125003,0.13080168776371293,0.13080168453454663,0.13080168776371326,0.9777777665873012,0.26666666666666694,0.26074073775661427,0.2666666666666673,0.9747252711162527,0.318681318681318,0.3106267347513332,0.31868131868131855
103,0.9977780173573697,0.9680850742401205,0.27659574468085146,0.2765957354971769,0.28571428571428537,0.9999999764285712,0.18181818181818188,0.18181817753246732,0.18181818181818166,0.9999999868750008,0.11904761904761851,0.11904761748511916,0.11904761904761907
104,0.9669117881479556,0.9391304186714969,0.38260869565217426,0.3656791010756275,0.3893805309734517,0.9627450908440933,0.3568627450980396,0.3500891239433063,0.3636363636363633,0.9999999839999996,0.25000000000000033,0.2499999960000001,0.2500000000000002
105,0.992694789798878,0.9791667016666632,0.20833333333333237,0.20833334078014076,0.21276595744680815,1.0,0.17333333333333323,0.17333333333333312,0.17333333333333312,0.9843749879411764,0.28125,0.28124999655462213,0.28571428571428603
106,1.013862649265695,0.9999999999999999,0.08823529411764741,0.08823529411764718,0.08823529411764719,0.9999999647297251,0.19157088122605503,0.19157087446929671,0.19157088122605437,0.9999997008823366,0.31661750245821096,0.3166174077523219,0.3166175024582094
107,1.0053879154094831,0.9806035020258612,0.13793103448275845,0.13525565545184276,0.13793103448275845,0.9969135801117784,0.22839506172839452,0.22839506169743196,0.2291021671826592,0.9448373319731722,0.28854314002828874,0.28150583407194635,0.29794105773113067
108,0.9973130230457921,0.9999999950000004,0.1818181818181811,0.18181818090909105,0.18181818181818188,0.9999999945,0.09090909090909105,0.09090909040909127,0.09090909090909127,0.9655172751293097,0.13793103448275845,0.1331747965695598,0.13793103448275845
109,1.0015540913454826,0.9843749992857144,0.21874999999999956,0.21533203109375001,0.21875,0.9999999418181805,0.17968750000000022,0.17968748954545466,0.17968750000000033,1.0000000000000002,0.10752688172043023,0.10752688172043015,0.10752688172043012
110,1.0082543220721611,0.9791665816666655,0.20833333333333348,0.20833331524822657,0.21276595744680837,0.9999999049999991,0.2763157894736842,0.27631576322368195,0.2763157894736822,1.0000000000000002,0.1631205673758852,0.1631205673758869,0.16312056737588687
111,1.0137423862509247,0.9384058168073315,0.2971014492753623,0.2852753683094286,0.3039999999999998,0.9479166623095239,0.2916666666666664,0.27647569317361076,0.2916666666666663,0.9999999920000001,0.12499999999999989,0.12499999900000001,0.125
112,1.0131578913614925,0.9166666387254914,0.36666666666666625,0.35929647146024285,0.3919597989949749,0.9671052800626567,0.2763157894736844,0.26722645896468133,0.27631578947368407,0.9969135238183452,0.22839506172839452,0.22839504880048442,0.2291021671826592
113,0.9994209343387941,0.9999999418181862,0.17968749999999922,0.17968748954545588,0.17968750000000056,0.9999995800000017,0.3214285714285714,0.3214284364285717,0.3214285714285712,0.9509804246568597,0.21568627450980304,0.21450686270455513,0.2255639097744364
114,0.9860955803499686,0.9444444327777777,0.3333333333333335,0.3333333292156855,0.3529411764705874,0.9791667016666633,0.20833333333333237,0.2083333407801408,0.21276595744680815,1.0,0.08510638297872353,0.0851063829787242,0.0851063829787242
115,0.9995348546735686,0.9982453540351008,0.31929824561403464,0.31929816245059467,0.31985940246045697,0.9416666478205129,0.31666666666666665,0.30278670347926806,0.3215434083601323,0.9632352397058895,0.24999999999999867,0.24999998587786465,0.25954198473282464
116,0.9997561115831696,1.0,0.23280423280423312,0.23280423280423257,0.23280423280423257,0.948717935641026,0.33333333333333304,0.3162393118803415,0.3333333333333328,0.9551281201282087,0.397435897435897,0.3856385837137377,0.4037558685446019
117,0.9782439851530698,0.9305555445555556,0.30555555555555547,0.2843364163919753,0.3055555555555556,0.999999985,0.24786324786324787,0.2478632441452988,0.24786324786324754,0.9444443569444422,0.3968253968253971,0.382275096858465,0.4047619047619051
